datetime_utc,bz_gsm_nt,flow_speed_kms,sym_h_nt
2005-05-13 04:00:00,-3.19,507.9,-40
2005-05-13 04:05:00,-2.68,510.1,-44
2005-05-13 04:10:00,-2.63,495.8,-44
2005-05-13 04:15:00,-1.95,494.2,-46
2005-05-13 04:20:00,-2.11,493.5,-47
2005-05-13 04:25:00,-2.28,496.5,-46
2005-05-13 04:30:00,-2.29,494.4,-44
2005-05-13 04:35:00,-2.22,493.9,-42
2005-05-13 04:40:00,-2.68,494.5,-39
2005-05-13 04:45:00,-2.53,513.8,-36
2005-05-13 04:50:00,-2.36,514.4,-34
2005-05-13 04:55:00,-2.86,511.2,-34
2005-05-13 05:00:00,-2.19,511.6,-35
2005-05-13 05:05:00,-2.08,505.9,-36
2005-05-13 05:10:00,-2.53,505.7,-37
2005-05-13 05:15:00,-2.58,501.3,-37
2005-05-13 05:20:00,-2.80,499.0,-38
2005-05-13 05:25:00,-2.78,505.0,-39
2005-05-13 05:30:00,-2.90,502.4,-39
2005-05-13 05:35:00,-2.96,497.2,-40
2005-05-13 05:40:00,-2.83,498.6,-41
2005-05-13 05:45:00,-3.00,497.0,-42
2005-05-13 05:50:00,-2.94,497.5,-42
2005-05-13 05:55:00,-3.31,497.9,-43
2005-05-13 06:00:00,-3.23,500.5,-44
2005-05-13 06:05:00,-3.43,500.7,-45
2005-05-13 06:10:00,-3.59,509.7,-45
2005-05-13 06:15:00,-3.17,506.6,-44
2005-05-13 06:20:00,-3.03,505.6,-44
2005-05-13 06:25:00,-3.07,499.8,-43
2005-05-13 06:30:00,-2.93,501.6,-43
2005-05-13 06:35:00,-3.13,502.9,-43
2005-05-13 06:40:00,-3.16,503.6,-43
2005-05-13 06:45:00,-2.36,497.6,-43
2005-05-13 06:50:00,-3.37,502.9,-43
2005-05-13 06:55:00,-3.47,501.9,-43
2005-05-13 07:00:00,-4.21,499.1,-42
2005-05-13 07:05:00,-4.12,501.9,-42
2005-05-13 07:10:00,-3.65,500.4,-42
2005-05-13 07:15:00,-2.99,498.7,-42
2005-05-13 07:20:00,-3.55,501.8,-43
2005-05-13 07:25:00,-2.13,500.7,-45
2005-05-13 07:30:00,-3.30,495.4,-46
2005-05-13 07:35:00,-3.11,519.3,-48
2005-05-13 07:40:00,-3.04,535.1,-47
2005-05-13 07:45:00,-1.91,536.7,-47
2005-05-13 07:50:00,-4.90,519.1,-47
2005-05-13 07:55:00,-4.60,510.4,-48
2005-05-13 08:00:00,-2.12,487.3,-48
2005-05-13 08:05:00,-1.85,490.5,-45
2005-05-13 08:10:00,-0.69,499.6,-43
2005-05-13 08:15:00,-0.47,498.4,-41
2005-05-13 08:20:00,-2.65,509.4,-41
2005-05-13 08:25:00,-1.54,508.7,-39
2005-05-13 08:30:00,-4.77,492.6,-37
2005-05-13 08:35:00,-5.29,493.2,-38
2005-05-13 08:40:00,-4.96,483.4,-38
2005-05-13 08:45:00,-4.42,475.9,-35
2005-05-13 08:50:00,-4.47,485.5,-34
2005-05-13 08:55:00,-4.38,492.6,-34
2005-05-13 09:00:00,-4.36,488.6,-36
2005-05-13 09:05:00,-4.63,494.2,-36
2005-05-13 09:10:00,-4.56,501.1,-36
2005-05-13 09:15:00,-4.40,494.8,-37
2005-05-13 09:20:00,-3.87,491.0,-37
2005-05-13 09:25:00,-3.42,488.7,-38
2005-05-13 09:30:00,-3.33,497.0,-39
2005-05-13 09:35:00,-2.91,497.5,-40
2005-05-13 09:40:00,-2.44,490.6,-41
2005-05-13 09:45:00,-0.90,492.1,-42
2005-05-13 09:50:00,1.98,488.4,-43
2005-05-13 09:55:00,3.09,500.2,-43
2005-05-13 10:00:00,3.62,497.4,-43
2005-05-13 10:05:00,3.86,501.9,-43
2005-05-13 10:10:00,3.94,503.1,-43
2005-05-13 10:15:00,3.61,494.6,-43
2005-05-13 10:20:00,4.36,503.3,-43
2005-05-13 10:25:00,2.80,504.2,-41
2005-05-13 10:30:00,1.62,496.7,-42
2005-05-13 10:35:00,2.10,493.5,-41
2005-05-13 10:40:00,3.34,505.9,-39
2005-05-13 10:45:00,4.25,523.0,-38
2005-05-13 10:50:00,3.97,525.6,-38
2005-05-13 10:55:00,2.63,521.4,-37
2005-05-13 11:00:00,0.17,516.7,-36
2005-05-13 11:05:00,0.27,510.6,-36
2005-05-13 11:10:00,0.37,542.4,-36
2005-05-13 11:15:00,-0.01,502.5,-37
2005-05-13 11:20:00,2.65,528.5,-36
2005-05-13 11:25:00,3.10,536.4,-33
2005-05-13 11:30:00,2.24,534.6,-33
2005-05-13 11:35:00,1.58,533.1,-34
2005-05-13 11:40:00,1.59,535.6,-34
2005-05-13 11:45:00,1.68,539.8,-33
2005-05-13 11:50:00,1.37,535.9,-33
2005-05-13 11:55:00,1.70,539.3,-32
2005-05-13 12:00:00,1.78,548.0,-32
2005-05-13 12:05:00,0.45,544.0,-32
2005-05-13 12:10:00,-0.20,533.2,-32
2005-05-13 12:15:00,0.25,537.0,-32
2005-05-13 12:20:00,1.59,553.9,-32
2005-05-13 12:25:00,1.98,551.4,-31
2005-05-13 12:30:00,2.40,548.3,-30
2005-05-13 12:35:00,3.87,561.9,-29
2005-05-13 12:40:00,3.55,569.9,-28
2005-05-13 12:45:00,1.81,558.5,-28
2005-05-13 12:50:00,1.54,553.2,-28
2005-05-13 12:55:00,3.09,562.8,-27
2005-05-13 13:00:00,1.67,559.4,-27
2005-05-13 13:05:00,0.26,553.4,-26
2005-05-13 13:10:00,0.15,556.4,-26
2005-05-13 13:15:00,0.91,568.8,-26
2005-05-13 13:20:00,-1.22,565.9,-20
2005-05-13 13:25:00,-2.07,563.3,-14
2005-05-13 13:30:00,-2.83,561.2,-14
2005-05-13 13:35:00,-3.51,561.9,-13
2005-05-13 13:40:00,-4.08,559.9,-11
2005-05-13 13:45:00,-4.34,561.8,-18
2005-05-13 13:50:00,-4.64,563.9,-21
2005-05-13 13:55:00,-4.65,562.0,-22
2005-05-13 14:00:00,-4.63,563.6,-23
2005-05-13 14:05:00,-4.45,563.8,-23
2005-05-13 14:10:00,-4.44,566.1,-24
2005-05-13 14:15:00,-4.56,563.9,-25
2005-05-13 14:20:00,-4.35,562.3,-25
2005-05-13 14:25:00,-4.08,560.9,-26
2005-05-13 14:30:00,-3.40,558.1,-23
2005-05-13 14:35:00,-2.63,558.1,-23
2005-05-13 14:40:00,-4.21,556.2,-23
2005-05-13 14:45:00,-3.79,553.8,-22
2005-05-13 14:50:00,-3.42,555.1,-21
2005-05-13 14:55:00,-0.79,557.1,-21
2005-05-13 15:00:00,1.42,569.0,-20
2005-05-13 15:05:00,2.28,570.3,-20
2005-05-13 15:10:00,1.57,565.2,-19
2005-05-13 15:15:00,0.83,555.1,-20
2005-05-13 15:20:00,0.43,558.6,-17
2005-05-13 15:25:00,-0.53,558.7,-15
2005-05-13 15:30:00,-0.56,565.2,-16
2005-05-13 15:35:00,-3.59,560.6,-24
2005-05-13 15:40:00,-1.05,565.0,-35
2005-05-13 15:45:00,-1.61,568.6,-31
2005-05-13 15:50:00,-2.14,565.7,-22
2005-05-13 15:55:00,-1.99,565.5,-27
2005-05-13 16:00:00,-0.15,574.6,-27
2005-05-13 16:05:00,-0.01,575.8,-21
2005-05-13 16:10:00,-0.57,574.5,-22
2005-05-13 16:15:00,-0.25,571.9,-23
2005-05-13 16:20:00,-0.36,574.8,-23
2005-05-13 16:25:00,-0.83,576.8,-25
2005-05-13 16:30:00,0.00,575.0,-25
2005-05-13 16:35:00,0.34,574.7,-25
2005-05-13 16:40:00,0.78,575.5,-26
2005-05-13 16:45:00,-0.12,580.7,-26
2005-05-13 16:50:00,-0.00,582.9,-26
2005-05-13 16:55:00,0.70,592.0,-28
2005-05-13 17:00:00,0.73,599.3,-28
2005-05-13 17:05:00,0.53,608.2,-28
2005-05-13 17:10:00,1.04,614.8,-28
2005-05-13 17:15:00,1.14,611.6,-28
2005-05-13 17:20:00,1.26,609.9,-27
2005-05-13 17:25:00,1.26,608.7,-27
2005-05-13 17:30:00,1.49,607.2,-26
2005-05-13 17:35:00,1.51,603.2,-25
2005-05-13 17:40:00,1.34,611.7,-25
2005-05-13 17:45:00,1.36,614.4,-24
2005-05-13 17:50:00,1.55,612.8,-24
2005-05-13 17:55:00,1.74,612.6,-24
2005-05-13 18:00:00,1.62,605.4,-25
2005-05-13 18:05:00,1.49,587.5,-25
2005-05-13 18:10:00,1.47,583.4,-25
2005-05-13 18:15:00,1.03,576.8,-25
2005-05-13 18:20:00,-0.14,558.7,-23
2005-05-13 18:25:00,-0.58,550.5,-23
2005-05-13 18:30:00,-0.47,553.5,-23
2005-05-13 18:35:00,-0.92,554.8,-24
2005-05-13 18:40:00,-0.12,555.2,-24
2005-05-13 18:45:00,-0.17,550.6,-27
2005-05-13 18:50:00,-0.39,548.5,-28
2005-05-13 18:55:00,-0.64,545.6,-29
2005-05-13 19:00:00,-0.66,544.0,-28
2005-05-13 19:05:00,-0.83,525.6,-28
2005-05-13 19:10:00,-0.53,522.7,-29
2005-05-13 19:15:00,0.21,525.7,-30
2005-05-13 19:20:00,0.44,529.7,-29
2005-05-13 19:25:00,0.59,519.9,-27
2005-05-13 19:30:00,2.02,533.4,-26
2005-05-13 19:35:00,1.03,544.0,-27
2005-05-13 19:40:00,1.17,545.4,-28
2005-05-13 19:45:00,-0.27,526.4,-30
2005-05-13 19:50:00,-1.57,510.6,-31
2005-05-13 19:55:00,-1.50,515.9,-31
2005-05-13 20:00:00,-1.53,515.2,-29
2005-05-13 20:05:00,-1.27,522.3,-26
2005-05-13 20:10:00,-0.83,527.8,-25
2005-05-13 20:15:00,-0.76,522.9,-24
2005-05-13 20:20:00,-0.18,526.5,-23
2005-05-13 20:25:00,-0.00,529.2,-22
2005-05-13 20:30:00,1.08,533.9,-23
2005-05-13 20:35:00,1.55,533.3,-23
2005-05-13 20:40:00,1.31,527.7,-24
2005-05-13 20:45:00,1.94,529.7,-23
2005-05-13 20:50:00,4.17,525.6,-26
2005-05-13 20:55:00,4.44,527.8,-37
2005-05-13 21:00:00,4.51,527.2,-36
2005-05-13 21:05:00,4.04,525.5,-33
2005-05-13 21:10:00,3.94,526.8,-33
2005-05-13 21:15:00,3.36,527.6,-33
2005-05-13 21:20:00,3.04,526.1,-31
2005-05-13 21:25:00,1.47,525.7,-31
2005-05-13 21:30:00,-0.18,534.6,-30
2005-05-13 21:35:00,2.07,531.7,-29
2005-05-13 21:40:00,0.33,534.7,-28
2005-05-13 21:45:00,-0.57,543.0,-29
2005-05-13 21:50:00,-0.14,541.2,-28
2005-05-13 21:55:00,3.05,527.4,-27
2005-05-13 22:00:00,4.41,525.3,-27
2005-05-13 22:05:00,4.57,527.6,-26
2005-05-13 22:10:00,4.64,527.8,-26
2005-05-13 22:15:00,3.86,522.5,-27
2005-05-13 22:20:00,3.34,524.8,-29
2005-05-13 22:25:00,2.67,,-30
2005-05-13 22:30:00,2.53,525.8,-28
2005-05-13 22:35:00,2.76,517.6,-25
2005-05-13 22:40:00,1.23,520.6,-23
2005-05-13 22:45:00,2.20,523.6,-25
2005-05-13 22:50:00,2.62,520.7,-26
2005-05-13 22:55:00,1.91,513.0,-27
2005-05-13 23:00:00,0.49,519.5,-27
2005-05-13 23:05:00,0.97,515.0,-26
2005-05-13 23:10:00,1.44,511.0,-26
2005-05-13 23:15:00,1.90,517.3,-26
2005-05-13 23:20:00,2.24,529.8,-26
2005-05-13 23:25:00,2.45,521.1,-27
2005-05-13 23:30:00,2.61,509.9,-26
2005-05-13 23:35:00,2.64,520.8,-27
2005-05-13 23:40:00,3.09,527.6,-26
2005-05-13 23:45:00,2.04,521.3,-26
2005-05-13 23:50:00,2.29,525.1,-25
2005-05-13 23:55:00,3.46,528.8,-25
2005-05-14 00:00:00,3.08,528.5,-26
2005-05-14 00:05:00,2.05,520.8,-25
2005-05-14 00:10:00,2.03,520.2,-23
2005-05-14 00:15:00,2.99,534.0,-22
2005-05-14 00:20:00,2.84,534.7,-22
2005-05-14 00:25:00,2.70,525.4,-22
2005-05-14 00:30:00,2.35,506.5,-23
2005-05-14 00:35:00,2.20,509.4,-24
2005-05-14 00:40:00,2.30,514.2,-23
2005-05-14 00:45:00,0.92,510.1,-21
2005-05-14 00:50:00,0.81,522.6,-21
2005-05-14 00:55:00,1.23,539.3,-22
2005-05-14 01:00:00,2.75,552.5,-21
2005-05-14 01:05:00,1.77,536.1,-21
2005-05-14 01:10:00,1.15,526.9,-21
2005-05-14 01:15:00,1.44,519.1,-21
2005-05-14 01:20:00,0.73,520.5,-21
2005-05-14 01:25:00,1.70,522.4,-21
2005-05-14 01:30:00,1.31,524.4,-21
2005-05-14 01:35:00,1.93,520.9,-21
2005-05-14 01:40:00,1.16,521.6,-22
2005-05-14 01:45:00,2.12,530.2,-21
2005-05-14 01:50:00,1.71,530.4,-21
2005-05-14 01:55:00,1.40,535.0,-20
2005-05-14 02:00:00,1.43,557.8,-20
2005-05-14 02:05:00,-0.26,527.2,-21
2005-05-14 02:10:00,0.20,545.6,-20
2005-05-14 02:15:00,1.23,570.5,-20
2005-05-14 02:20:00,0.29,538.3,-20
2005-05-14 02:25:00,-0.17,523.1,-20
2005-05-14 02:30:00,-0.46,526.7,-21
2005-05-14 02:35:00,-0.59,527.6,-21
2005-05-14 02:40:00,2.39,542.3,-22
2005-05-14 02:45:00,3.93,535.6,-22
2005-05-14 02:50:00,3.54,528.3,-22
2005-05-14 02:55:00,2.68,517.5,-21
2005-05-14 03:00:00,2.67,509.0,-22
2005-05-14 03:05:00,3.26,515.1,-21
2005-05-14 03:10:00,2.81,521.4,-20
2005-05-14 03:15:00,1.83,555.1,-19
2005-05-14 03:20:00,1.40,553.5,-20
2005-05-14 03:25:00,3.50,519.4,-20
2005-05-14 03:30:00,2.13,507.1,-20
2005-05-14 03:35:00,2.41,519.8,-20
2005-05-14 03:40:00,3.24,536.2,-19
2005-05-14 03:45:00,3.48,544.9,-20
2005-05-14 03:50:00,4.13,540.8,-19
2005-05-14 03:55:00,4.33,537.2,-18
2005-05-14 04:00:00,3.62,541.3,-18
2005-05-14 04:05:00,3.72,534.1,-18
2005-05-14 04:10:00,4.14,525.1,-18
2005-05-14 04:15:00,3.95,522.1,-18
2005-05-14 04:20:00,3.35,534.8,-18
2005-05-14 04:25:00,3.14,516.2,-18
2005-05-14 04:30:00,2.28,490.5,-18
2005-05-14 04:35:00,2.86,503.7,-18
2005-05-14 04:40:00,3.41,520.7,-17
2005-05-14 04:45:00,3.54,514.3,-18
2005-05-14 04:50:00,3.81,528.3,-18
2005-05-14 04:55:00,0.45,515.7,-17
2005-05-14 05:00:00,1.06,508.6,-18
2005-05-14 05:05:00,0.98,510.0,-19
2005-05-14 05:10:00,1.46,515.1,-19
2005-05-14 05:15:00,1.39,514.2,-19
2005-05-14 05:20:00,0.52,524.3,-18
2005-05-14 05:25:00,1.16,525.8,-19
2005-05-14 05:30:00,1.05,532.8,-18
2005-05-14 05:35:00,0.65,526.3,-16
2005-05-14 05:40:00,0.10,529.9,-14
2005-05-14 05:45:00,-0.27,528.1,-14
2005-05-14 05:50:00,-0.60,530.2,-14
2005-05-14 05:55:00,-0.80,535.7,-14
2005-05-14 06:00:00,0.01,532.5,-14
2005-05-14 06:05:00,0.51,526.3,-17
2005-05-14 06:10:00,0.47,521.1,-20
2005-05-14 06:15:00,0.24,522.0,-21
2005-05-14 06:20:00,0.15,520.0,-21
2005-05-14 06:25:00,0.28,519.9,-21
2005-05-14 06:30:00,-0.16,518.4,-21
2005-05-14 06:35:00,-0.38,517.9,-20
2005-05-14 06:40:00,0.46,518.5,-20
2005-05-14 06:45:00,0.75,526.3,-19
2005-05-14 06:50:00,0.64,521.4,-19
2005-05-14 06:55:00,0.32,519.3,-19
2005-05-14 07:00:00,-0.19,531.0,-20
2005-05-14 07:05:00,0.12,535.4,-19
2005-05-14 07:10:00,0.44,540.6,-17
2005-05-14 07:15:00,0.31,542.3,-14
2005-05-14 07:20:00,0.05,544.8,-14
2005-05-14 07:25:00,-0.21,535.5,-16
2005-05-14 07:30:00,-0.38,518.1,-18
2005-05-14 07:35:00,0.90,531.0,-19
2005-05-14 07:40:00,-0.05,531.1,-20
2005-05-14 07:45:00,-0.14,527.2,-21
2005-05-14 07:50:00,-0.05,527.2,-19
2005-05-14 07:55:00,-0.70,529.1,-18
2005-05-14 08:00:00,-1.69,515.2,-19
2005-05-14 08:05:00,-0.79,514.8,-19
2005-05-14 08:10:00,-1.13,504.6,-20
2005-05-14 08:15:00,0.14,537.0,-17
2005-05-14 08:20:00,0.38,535.4,-14
2005-05-14 08:25:00,-0.49,532.9,-13
2005-05-14 08:30:00,-0.35,538.3,-16
2005-05-14 08:35:00,-0.30,531.7,-16
2005-05-14 08:40:00,-0.78,522.4,-19
2005-05-14 08:45:00,-0.84,518.2,-20
2005-05-14 08:50:00,-1.42,503.0,-21
2005-05-14 08:55:00,-1.45,500.0,-20
2005-05-14 09:00:00,-1.24,508.6,-20
2005-05-14 09:05:00,-1.04,504.8,-20
2005-05-14 09:10:00,-0.91,502.0,-20
2005-05-14 09:15:00,-0.59,503.5,-20
2005-05-14 09:20:00,0.13,516.0,-20
2005-05-14 09:25:00,-0.75,522.5,-16
2005-05-14 09:30:00,-0.52,526.1,-12
2005-05-14 09:35:00,-0.75,527.8,-11
2005-05-14 09:40:00,-0.53,521.0,-12
2005-05-14 09:45:00,-0.42,513.0,-16
2005-05-14 09:50:00,-0.08,518.6,-18
2005-05-14 09:55:00,-0.55,507.6,-19
2005-05-14 10:00:00,-1.23,506.6,-21
2005-05-14 10:05:00,-1.41,502.9,-22
2005-05-14 10:10:00,-1.49,493.9,-23
2005-05-14 10:15:00,-1.53,504.4,-22
2005-05-14 10:20:00,-0.22,506.9,-21
2005-05-14 10:25:00,-0.50,500.4,-20
2005-05-14 10:30:00,-0.61,494.9,-22
2005-05-14 10:35:00,0.16,492.6,-23
2005-05-14 10:40:00,0.42,490.3,-22
2005-05-14 10:45:00,0.29,486.0,-22
2005-05-14 10:50:00,0.06,485.4,-22
2005-05-14 10:55:00,0.35,486.1,-22
2005-05-14 11:00:00,0.64,482.0,-22
2005-05-14 11:05:00,0.41,481.4,-23
2005-05-14 11:10:00,-0.40,482.4,-23
2005-05-14 11:15:00,-0.03,485.3,-22
2005-05-14 11:20:00,0.09,487.6,-22
2005-05-14 11:25:00,-0.78,487.8,-21
2005-05-14 11:30:00,-0.87,489.2,-21
2005-05-14 11:35:00,-1.26,487.2,-20
2005-05-14 11:40:00,-1.67,496.9,-21
2005-05-14 11:45:00,-2.25,494.7,-20
2005-05-14 11:50:00,-2.08,498.2,-20
2005-05-14 11:55:00,-1.68,490.3,-20
2005-05-14 12:00:00,-2.12,503.7,-21
2005-05-14 12:05:00,-2.11,506.8,-21
2005-05-14 12:10:00,-1.66,499.9,-22
2005-05-14 12:15:00,0.46,492.5,-23
2005-05-14 12:20:00,-1.62,478.1,-23
2005-05-14 12:25:00,-1.09,485.7,-23
2005-05-14 12:30:00,0.73,485.7,-24
2005-05-14 12:35:00,-2.13,484.3,-24
2005-05-14 12:40:00,-1.12,479.2,-23
2005-05-14 12:45:00,1.15,463.6,-22
2005-05-14 12:50:00,-0.65,475.3,-22
2005-05-14 12:55:00,-1.16,469.5,-21
2005-05-14 13:00:00,-2.03,466.9,-21
2005-05-14 13:05:00,-0.85,460.2,-21
2005-05-14 13:10:00,-1.60,454.8,-22
2005-05-14 13:15:00,-0.42,458.9,-21
2005-05-14 13:20:00,-0.01,466.3,-22
2005-05-14 13:25:00,-0.50,453.0,-22
2005-05-14 13:30:00,0.47,441.5,-22
2005-05-14 13:35:00,-0.21,437.7,-22
2005-05-14 13:40:00,-1.39,442.0,-22
2005-05-14 13:45:00,-0.33,444.5,-22
2005-05-14 13:50:00,-1.00,442.7,-21
2005-05-14 13:55:00,-1.53,444.0,-21
2005-05-14 14:00:00,-1.67,445.1,-21
2005-05-14 14:05:00,-1.40,444.6,-21
2005-05-14 14:10:00,-1.46,440.4,-21
2005-05-14 14:15:00,-1.46,443.0,-20
2005-05-14 14:20:00,-1.19,439.8,-20
2005-05-14 14:25:00,-1.24,438.2,-20
2005-05-14 14:30:00,-2.01,439.7,-20
2005-05-14 14:35:00,-0.74,435.5,-20
2005-05-14 14:40:00,-0.90,434.0,-20
2005-05-14 14:45:00,-0.49,436.7,-20
2005-05-14 14:50:00,0.60,437.0,-21
2005-05-14 14:55:00,1.79,436.5,-21
2005-05-14 15:00:00,2.33,436.2,-21
2005-05-14 15:05:00,2.43,437.8,-21
2005-05-14 15:10:00,2.24,436.8,-21
2005-05-14 15:15:00,2.12,436.7,-21
2005-05-14 15:20:00,3.04,440.0,-20
2005-05-14 15:25:00,2.96,437.7,-21
2005-05-14 15:30:00,2.76,437.5,-21
2005-05-14 15:35:00,2.43,435.9,-21
2005-05-14 15:40:00,2.03,438.2,-21
2005-05-14 15:45:00,2.16,438.8,-22
2005-05-14 15:50:00,2.67,445.8,-21
2005-05-14 15:55:00,2.51,445.0,-21
2005-05-14 16:00:00,2.69,443.5,-21
2005-05-14 16:05:00,2.26,434.5,-21
2005-05-14 16:10:00,2.24,438.3,-21
2005-05-14 16:15:00,2.53,447.8,-22
2005-05-14 16:20:00,2.92,448.7,-22
2005-05-14 16:25:00,3.29,440.6,-22
2005-05-14 16:30:00,3.51,442.8,-22
2005-05-14 16:35:00,3.17,439.0,-22
2005-05-14 16:40:00,3.71,441.5,-22
2005-05-14 16:45:00,2.16,433.5,-22
2005-05-14 16:50:00,1.92,432.3,-22
2005-05-14 16:55:00,0.84,426.5,-22
2005-05-14 17:00:00,0.80,425.1,-24
2005-05-14 17:05:00,0.45,424.7,-24
2005-05-14 17:10:00,-0.10,427.0,-25
2005-05-14 17:15:00,-0.98,431.0,-25
2005-05-14 17:20:00,-2.28,442.1,-24
2005-05-14 17:25:00,-3.78,453.2,-23
2005-05-14 17:30:00,-3.98,452.4,-22
2005-05-14 17:35:00,-3.70,449.3,-21
2005-05-14 17:40:00,-3.27,448.9,-21
2005-05-14 17:45:00,-2.76,443.9,-21
2005-05-14 17:50:00,-3.31,443.3,-20
2005-05-14 17:55:00,-3.24,446.2,-20
2005-05-14 18:00:00,-2.62,443.9,-20
2005-05-14 18:05:00,-2.90,446.6,-22
2005-05-14 18:10:00,-3.26,442.5,-22
2005-05-14 18:15:00,-3.35,431.1,-23
2005-05-14 18:20:00,-2.96,432.7,-24
2005-05-14 18:25:00,-3.67,435.4,-25
2005-05-14 18:30:00,-3.34,430.3,-27
2005-05-14 18:35:00,-3.23,428.9,-28
2005-05-14 18:40:00,-2.89,428.6,-29
2005-05-14 18:45:00,-2.69,426.3,-30
2005-05-14 18:50:00,-2.65,420.6,-30
2005-05-14 18:55:00,-2.45,416.8,-30
2005-05-14 19:00:00,-3.00,415.3,-30
2005-05-14 19:05:00,-3.49,419.4,-31
2005-05-14 19:10:00,-3.86,419.0,-31
2005-05-14 19:15:00,-2.20,417.8,-31
2005-05-14 19:20:00,-1.63,420.9,-31
2005-05-14 19:25:00,-2.32,420.3,-32
2005-05-14 19:30:00,-2.79,421.2,-33
2005-05-14 19:35:00,-2.54,415.8,-33
2005-05-14 19:40:00,-2.50,417.2,-33
2005-05-14 19:45:00,-2.30,414.1,-33
2005-05-14 19:50:00,-2.34,413.9,-33
2005-05-14 19:55:00,-2.24,412.6,-33
2005-05-14 20:00:00,-1.91,411.8,-33
2005-05-14 20:05:00,-1.81,413.3,-33
2005-05-14 20:10:00,-1.71,412.6,-33
2005-05-14 20:15:00,-1.33,412.1,-31
2005-05-14 20:20:00,-1.00,409.5,-31
2005-05-14 20:25:00,-1.09,409.4,-30
2005-05-14 20:30:00,-1.23,414.2,-28
2005-05-14 20:35:00,-1.18,415.2,-28
2005-05-14 20:40:00,-0.96,416.1,-26
2005-05-14 20:45:00,-0.61,416.0,-25
2005-05-14 20:50:00,-0.59,415.0,-25
2005-05-14 20:55:00,-0.27,411.9,-24
2005-05-14 21:00:00,-0.63,409.7,-25
2005-05-14 21:05:00,0.16,413.0,-24
2005-05-14 21:10:00,0.59,414.8,-23
2005-05-14 21:15:00,0.48,416.1,-23
2005-05-14 21:20:00,0.64,417.5,-21
2005-05-14 21:25:00,0.31,417.3,-21
2005-05-14 21:30:00,-0.32,415.3,-22
2005-05-14 21:35:00,0.81,419.8,-21
2005-05-14 21:40:00,0.89,419.5,-21
2005-05-14 21:45:00,0.69,415.9,-20
2005-05-14 21:50:00,0.86,425.6,-20
2005-05-14 21:55:00,0.49,420.1,-19
2005-05-14 22:00:00,1.63,430.5,-19
2005-05-14 22:05:00,1.02,415.1,-19
2005-05-14 22:10:00,0.72,413.6,-19
2005-05-14 22:15:00,0.69,415.2,-19
2005-05-14 22:20:00,0.41,416.0,-19
2005-05-14 22:25:00,-0.12,410.4,-18
2005-05-14 22:30:00,-1.53,413.7,-18
2005-05-14 22:35:00,-1.66,416.0,-18
2005-05-14 22:40:00,-1.39,415.3,-18
2005-05-14 22:45:00,-0.99,410.5,-18
2005-05-14 22:50:00,-0.48,413.4,-18
2005-05-14 22:55:00,-0.68,417.7,-18
2005-05-14 23:00:00,-0.16,420.8,-18
2005-05-14 23:05:00,-0.33,418.1,-18
2005-05-14 23:10:00,-0.49,417.9,-18
