datetime_utc,bz_gsm_nt,flow_speed_kms,sym_h_nt
2003-11-18 07:15:00,-1.33,697.6,-19.0
2003-11-18 07:20:00,-0.11,708.1,-21.0
2003-11-18 07:25:00,1.47,706.4,-21.0
2003-11-18 07:30:00,0.27,702.1,-20.0
2003-11-18 07:35:00,-0.1,707.4,-20.0
2003-11-18 07:40:00,-2.76,708.2,-20.0
2003-11-18 07:45:00,-1.71,709.7,-20.0
2003-11-18 07:50:00,-0.87,700.5,-20.0
2003-11-18 07:55:00,-0.29,701.1,-19.0
2003-11-18 08:00:00,0.5,704.2,-20.0
2003-11-18 08:05:00,-0.66,700.8,-21.0
2003-11-18 08:10:00,1.31,700.8,-21.0
2003-11-18 08:15:00,0.13,701.3,-22.0
2003-11-18 08:20:00,-1.58,700.6,-23.0
2003-11-18 08:25:00,-1.51,701.6,-23.0
2003-11-18 08:30:00,-0.83,703.8,-24.0
2003-11-18 08:35:00,-0.63,708.2,-23.0
2003-11-18 08:40:00,0.58,705.1,-24.0
2003-11-18 08:45:00,0.07,701.3,-26.0
2003-11-18 08:50:00,0.5,702.7,-29.0
2003-11-18 08:55:00,0.59,702.3,-27.0
2003-11-18 09:00:00,0.19,700.3,-27.0
2003-11-18 09:05:00,-0.41,703.1,-28.0
2003-11-18 09:10:00,-1.03,706.6,-26.0
2003-11-18 09:15:00,-1.61,706.9,-25.0
2003-11-18 09:20:00,2.03,706.1,-25.0
2003-11-18 09:25:00,2.65,704.2,-26.0
2003-11-18 09:30:00,2.79,714.3,-26.0
2003-11-18 09:35:00,2.07,710.9,-26.0
2003-11-18 09:40:00,0.94,697.6,-26.0
2003-11-18 09:45:00,1.08,700.7,-26.0
2003-11-18 09:50:00,-0.31,699.0,-23.0
2003-11-18 09:55:00,-0.82,699.3,-21.0
2003-11-18 10:00:00,-1.03,701.8,-18.0
2003-11-18 10:05:00,-0.29,696.8,-18.0
2003-11-18 10:10:00,-0.33,697.0,-18.0
2003-11-18 10:15:00,-2.09,698.4,-19.0
2003-11-18 10:20:00,-1.95,702.9,-17.0
2003-11-18 10:25:00,-4.03,711.8,-18.0
2003-11-18 10:30:00,-1.1,716.4,-20.0
2003-11-18 10:35:00,1.1,732.8,-19.0
2003-11-18 10:40:00,1.89,746.4,-19.0
2003-11-18 10:45:00,2.0,749.4,-19.0
2003-11-18 10:50:00,-0.63,739.2,-19.0
2003-11-18 10:55:00,-1.15,703.4,-21.0
2003-11-18 11:00:00,-1.02,702.2,-22.0
2003-11-18 11:05:00,-0.55,706.3,-21.0
2003-11-18 11:10:00,-2.44,706.0,-22.0
2003-11-18 11:15:00,-2.4,698.3,-23.0
2003-11-18 11:20:00,-1.33,695.9,-22.0
2003-11-18 11:25:00,-0.91,702.6,-23.0
2003-11-18 11:30:00,-1.91,692.5,-21.0
2003-11-18 11:35:00,-3.05,696.1,-22.0
2003-11-18 11:40:00,-1.52,689.0,-24.0
2003-11-18 11:45:00,-1.95,692.7,-26.0
2003-11-18 11:50:00,-1.81,689.0,-29.0
2003-11-18 11:55:00,-1.62,686.9,-29.0
2003-11-18 12:00:00,-0.7,689.8,-30.0
2003-11-18 12:05:00,-3.56,693.7,-28.0
2003-11-18 12:10:00,-3.96,699.8,-29.0
2003-11-18 12:15:00,-4.45,710.1,-30.0
2003-11-18 12:20:00,-3.74,690.8,-30.0
2003-11-18 12:25:00,-2.77,689.9,-31.0
2003-11-18 12:30:00,-3.18,689.0,-30.0
2003-11-18 12:35:00,-3.17,698.5,-29.0
2003-11-18 12:40:00,-2.63,688.5,-27.0
2003-11-18 12:45:00,-1.79,693.5,-25.0
2003-11-18 12:50:00,-0.98,688.6,-23.0
2003-11-18 12:55:00,-2.03,684.2,-23.0
2003-11-18 13:00:00,-1.88,687.8,-24.0
2003-11-18 13:05:00,-0.45,680.8,-25.0
2003-11-18 13:10:00,0.85,676.9,-26.0
2003-11-18 13:15:00,-0.42,677.9,-26.0
2003-11-18 13:20:00,-2.1,684.6,-27.0
2003-11-18 13:25:00,-2.47,690.8,-28.0
2003-11-18 13:30:00,-1.62,691.2,-28.0
2003-11-18 13:35:00,-1.31,683.6,-28.0
2003-11-18 13:40:00,-1.32,675.0,-28.0
2003-11-18 13:45:00,-1.16,674.7,-31.0
2003-11-18 13:50:00,-1.09,676.4,-30.0
2003-11-18 13:55:00,-1.64,676.5,-31.0
2003-11-18 14:00:00,-1.42,671.9,-30.0
2003-11-18 14:05:00,-1.76,695.8,-29.0
2003-11-18 14:10:00,-2.16,702.3,-29.0
2003-11-18 14:15:00,-2.14,705.2,-29.0
2003-11-18 14:20:00,-3.44,718.6,-30.0
2003-11-18 14:25:00,-1.21,700.4,-30.0
2003-11-18 14:30:00,1.82,689.1,-30.0
2003-11-18 14:35:00,2.51,680.9,-31.0
2003-11-18 14:40:00,3.23,685.8,-32.0
2003-11-18 14:45:00,2.91,688.2,-31.0
2003-11-18 14:50:00,2.43,679.8,-28.0
2003-11-18 14:55:00,2.87,683.4,-26.0
2003-11-18 15:00:00,3.12,686.8,-26.0
2003-11-18 15:05:00,3.23,690.3,-26.0
2003-11-18 15:10:00,3.05,683.4,-26.0
2003-11-18 15:15:00,2.83,682.8,-26.0
2003-11-18 15:20:00,2.47,679.4,-26.0
2003-11-18 15:25:00,2.59,690.0,-25.0
2003-11-18 15:30:00,2.21,697.2,-25.0
2003-11-18 15:35:00,3.54,682.8,-25.0
2003-11-18 15:40:00,3.03,684.7,-25.0
2003-11-18 15:45:00,2.41,675.8,-25.0
2003-11-18 15:50:00,0.8,681.7,-25.0
2003-11-18 15:55:00,-1.81,682.5,-26.0
2003-11-18 16:00:00,-2.07,689.5,-26.0
2003-11-18 16:05:00,-0.07,676.6,-26.0
2003-11-18 16:10:00,1.21,681.6,-26.0
2003-11-18 16:15:00,1.09,683.6,-27.0
2003-11-18 16:20:00,-1.35,684.6,-30.0
2003-11-18 16:25:00,1.97,684.7,-29.0
2003-11-18 16:30:00,-2.54,684.7,-28.0
2003-11-18 16:35:00,-3.36,692.2,-29.0
2003-11-18 16:40:00,-1.74,690.4,-31.0
2003-11-18 16:45:00,-0.25,675.4,-32.0
2003-11-18 16:50:00,-1.96,680.0,-34.0
2003-11-18 16:55:00,-2.33,693.0,-33.0
2003-11-18 17:00:00,-2.8,690.3,-34.0
2003-11-18 17:05:00,-3.27,687.4,-34.0
2003-11-18 17:10:00,-0.66,683.8,-35.0
2003-11-18 17:15:00,-2.01,694.0,-35.0
2003-11-18 17:20:00,-2.89,695.1,-36.0
2003-11-18 17:25:00,-1.52,676.1,-35.0
2003-11-18 17:30:00,-1.44,674.7,-33.0
2003-11-18 17:35:00,-1.23,674.5,-32.0
2003-11-18 17:40:00,-0.08,674.9,-30.0
2003-11-18 17:45:00,0.42,672.5,-31.0
2003-11-18 17:50:00,0.33,678.0,-30.0
2003-11-18 17:55:00,0.18,671.7,-30.0
2003-11-18 18:00:00,0.61,669.2,-27.0
2003-11-18 18:05:00,-1.28,667.4,-25.0
2003-11-18 18:10:00,-0.88,663.1,-24.0
2003-11-18 18:15:00,-0.54,662.7,-23.0
2003-11-18 18:20:00,0.21,662.5,-21.0
2003-11-18 18:25:00,0.97,667.4,-21.0
2003-11-18 18:30:00,0.16,663.2,-21.0
2003-11-18 18:35:00,0.48,664.0,-21.0
2003-11-18 18:40:00,-0.06,666.0,-20.0
2003-11-18 18:45:00,-0.42,671.0,-19.0
2003-11-18 18:50:00,-0.55,676.0,-19.0
2003-11-18 18:55:00,0.1,676.4,-19.0
2003-11-18 19:00:00,0.56,674.8,-20.0
2003-11-18 19:05:00,0.26,674.8,-21.0
2003-11-18 19:10:00,0.55,707.6,-20.0
2003-11-18 19:15:00,0.86,731.9,-19.0
2003-11-18 19:20:00,0.63,706.8,-18.0
2003-11-18 19:25:00,0.14,722.5,-18.0
2003-11-18 19:30:00,1.01,708.3,-19.0
2003-11-18 19:35:00,1.7,704.0,-19.0
2003-11-18 19:40:00,0.0,699.4,-19.0
2003-11-18 19:45:00,0.12,700.1,-20.0
2003-11-18 19:50:00,0.2,698.7,-19.0
2003-11-18 19:55:00,-0.14,677.8,-20.0
2003-11-18 20:00:00,-0.51,670.0,-20.0
2003-11-18 20:05:00,-0.27,667.7,-21.0
2003-11-18 20:10:00,0.85,668.5,-20.0
2003-11-18 20:15:00,-0.14,673.0,-19.0
2003-11-18 20:20:00,0.02,695.6,-17.0
2003-11-18 20:25:00,-0.3,704.4,-16.0
2003-11-18 20:30:00,-0.63,714.2,-16.0
2003-11-18 20:35:00,-0.2,706.2,-15.0
2003-11-18 20:40:00,0.53,695.6,-16.0
2003-11-18 20:45:00,2.86,680.1,-17.0
2003-11-18 20:50:00,3.32,672.5,-16.0
2003-11-18 20:55:00,3.27,670.0,-16.0
2003-11-18 21:00:00,3.19,670.1,-15.0
2003-11-18 21:05:00,3.21,672.6,-14.0
2003-11-18 21:10:00,2.92,668.4,-14.0
2003-11-18 21:15:00,3.18,674.0,-16.0
2003-11-18 21:20:00,3.48,680.0,-14.0
2003-11-18 21:25:00,3.43,677.7,-14.0
2003-11-18 21:30:00,3.7,679.5,-13.0
2003-11-18 21:35:00,2.72,681.3,-12.0
2003-11-18 21:40:00,1.42,669.5,-12.0
2003-11-18 21:45:00,-0.67,661.5,-11.0
2003-11-18 21:50:00,-2.6,659.1,-11.0
2003-11-18 21:55:00,-0.03,660.5,-10.0
2003-11-18 22:00:00,3.25,661.0,-10.0
2003-11-18 22:05:00,3.15,661.8,-11.0
2003-11-18 22:10:00,1.49,658.5,-11.0
2003-11-18 22:15:00,-1.92,649.9,-11.0
2003-11-18 22:20:00,-2.15,647.6,-12.0
2003-11-18 22:25:00,-2.74,648.1,-11.0
2003-11-18 22:30:00,-1.75,645.8,-11.0
2003-11-18 22:35:00,-1.31,646.4,-12.0
2003-11-18 22:40:00,-0.13,644.3,-13.0
2003-11-18 22:45:00,0.21,637.2,-15.0
2003-11-18 22:50:00,0.13,637.9,-16.0
2003-11-18 22:55:00,-0.09,637.2,-17.0
2003-11-18 23:00:00,0.45,633.5,-17.0
2003-11-18 23:05:00,-0.9,628.2,-17.0
2003-11-18 23:10:00,-1.5,647.6,-18.0
2003-11-18 23:15:00,0.35,659.0,-17.0
2003-11-18 23:20:00,-0.4,643.6,-16.0
2003-11-18 23:25:00,-0.95,655.2,-16.0
2003-11-18 23:30:00,-1.25,657.7,-15.0
2003-11-18 23:35:00,-0.94,653.1,-15.0
2003-11-18 23:40:00,-1.02,626.0,-13.0
2003-11-18 23:45:00,-0.88,623.6,-12.0
2003-11-18 23:50:00,-1.04,627.9,-13.0
2003-11-18 23:55:00,-0.37,629.4,-13.0
2003-11-19 00:00:00,-0.8,631.4,-13.0
2003-11-19 00:05:00,-0.64,630.1,-13.0
2003-11-19 00:10:00,-0.12,632.2,-13.0
2003-11-19 00:15:00,2.43,634.8,-14.0
2003-11-19 00:20:00,2.49,635.4,-15.0
2003-11-19 00:25:00,2.57,634.8,-14.0
2003-11-19 00:30:00,1.53,627.0,-15.0
2003-11-19 00:35:00,1.75,626.2,-15.0
2003-11-19 00:40:00,1.3,619.4,-14.0
2003-11-19 00:45:00,1.08,622.2,-15.0
2003-11-19 00:50:00,1.05,622.1,-14.0
2003-11-19 00:55:00,1.01,618.4,-12.0
2003-11-19 01:00:00,1.22,620.1,-13.0
2003-11-19 01:05:00,0.39,623.8,-15.0
2003-11-19 01:10:00,-1.04,629.8,-13.0
2003-11-19 01:15:00,-0.36,638.1,-13.0
2003-11-19 01:20:00,0.22,638.4,-12.0
2003-11-19 01:25:00,0.03,638.4,-12.0
2003-11-19 01:30:00,-0.46,643.1,-13.0
2003-11-19 01:35:00,-0.59,640.8,-13.0
2003-11-19 01:40:00,-0.68,633.6,-13.0
2003-11-19 01:45:00,-0.52,629.2,-14.0
2003-11-19 01:50:00,0.84,629.2,-14.0
2003-11-19 01:55:00,0.33,623.4,-14.0
2003-11-19 02:00:00,0.61,606.6,-13.0
2003-11-19 02:05:00,0.28,612.9,-13.0
2003-11-19 02:10:00,-0.2,612.1,-13.0
2003-11-19 02:15:00,0.04,601.9,-13.0
2003-11-19 02:20:00,0.22,594.8,-13.0
2003-11-19 02:25:00,0.44,593.0,-13.0
2003-11-19 02:30:00,0.34,594.3,-12.0
2003-11-19 02:35:00,0.06,599.3,-13.0
2003-11-19 02:40:00,0.62,589.0,-13.0
2003-11-19 02:45:00,0.61,601.5,-13.0
2003-11-19 02:50:00,-0.04,592.2,-12.0
2003-11-19 02:55:00,0.2,582.5,-11.0
2003-11-19 03:00:00,0.6,581.8,-12.0
2003-11-19 03:05:00,0.34,592.1,-11.0
2003-11-19 03:10:00,0.73,602.2,-11.0
2003-11-19 03:15:00,0.74,598.8,-11.0
2003-11-19 03:20:00,1.24,595.8,-11.0
2003-11-19 03:25:00,1.26,580.9,-11.0
2003-11-19 03:30:00,1.22,585.6,-11.0
2003-11-19 03:35:00,-0.07,589.1,-11.0
2003-11-19 03:40:00,0.45,586.1,-11.0
2003-11-19 03:45:00,1.06,587.4,-11.0
2003-11-19 03:50:00,-0.32,585.3,-11.0
2003-11-19 03:55:00,-1.84,582.3,-13.0
2003-11-19 04:00:00,-0.98,591.8,-12.0
2003-11-19 04:05:00,1.0,585.2,-12.0
2003-11-19 04:10:00,-0.75,590.3,-13.0
2003-11-19 04:15:00,-0.46,580.5,-14.0
2003-11-19 04:20:00,-0.94,591.4,-14.0
2003-11-19 04:25:00,-1.77,596.7,-14.0
2003-11-19 04:30:00,-1.67,588.6,-15.0
2003-11-19 04:35:00,-1.99,582.7,-16.0
2003-11-19 04:40:00,-2.54,581.1,-18.0
2003-11-19 04:45:00,-1.75,586.5,-18.0
2003-11-19 04:50:00,-0.89,603.1,-18.0
2003-11-19 04:55:00,-1.27,593.1,-18.0
2003-11-19 05:00:00,-1.99,580.0,-20.0
2003-11-19 05:05:00,-1.11,578.8,-20.0
2003-11-19 05:10:00,-1.83,572.5,-21.0
2003-11-19 05:15:00,0.05,583.7,-22.0
2003-11-19 05:20:00,-1.04,586.7,-21.0
2003-11-19 05:25:00,0.74,579.0,-21.0
2003-11-19 05:30:00,-0.32,575.7,-21.0
2003-11-19 05:35:00,-1.12,573.1,-21.0
2003-11-19 05:40:00,-1.15,584.1,-20.0
2003-11-19 05:45:00,-1.95,577.1,-20.0
2003-11-19 05:50:00,-2.76,578.2,-20.0
2003-11-19 05:55:00,-2.22,581.0,-20.0
2003-11-19 06:00:00,-2.18,576.8,-21.0
2003-11-19 06:05:00,-2.07,570.7,-22.0
2003-11-19 06:10:00,-1.94,570.4,-22.0
2003-11-19 06:15:00,-1.35,567.8,-23.0
2003-11-19 06:20:00,-2.29,567.9,-23.0
2003-11-19 06:25:00,-2.79,569.3,-24.0
2003-11-19 06:30:00,-2.94,572.3,-23.0
2003-11-19 06:35:00,-2.26,575.3,-22.0
2003-11-19 06:40:00,-2.29,578.0,-21.0
2003-11-19 06:45:00,-2.11,579.8,-20.0
2003-11-19 06:50:00,-1.67,565.6,-19.0
2003-11-19 06:55:00,-1.55,569.7,-19.0
2003-11-19 07:00:00,-1.65,574.5,-21.0
2003-11-19 07:05:00,-2.2,573.5,-21.0
2003-11-19 07:10:00,-1.07,563.5,-20.0
2003-11-19 07:15:00,-1.28,564.5,-21.0
2003-11-19 07:20:00,-0.84,562.9,-21.0
2003-11-19 07:25:00,-1.4,563.0,-21.0
2003-11-19 07:30:00,-1.57,572.0,-21.0
2003-11-19 07:35:00,-1.55,557.5,-22.0
2003-11-19 07:40:00,-0.97,556.1,-22.0
2003-11-19 07:45:00,-0.8,552.8,-22.0
2003-11-19 07:50:00,-0.44,552.3,-23.0
2003-11-19 07:55:00,-0.21,553.5,-24.0
2003-11-19 08:00:00,-0.08,553.0,-24.0
2003-11-19 08:05:00,-0.8,555.2,-23.0
2003-11-19 08:10:00,-0.39,553.0,-23.0
2003-11-19 08:15:00,-0.36,557.1,-24.0
2003-11-19 08:20:00,-0.45,560.1,-23.0
2003-11-19 08:25:00,-0.49,557.8,-23.0
2003-11-19 08:30:00,-0.56,557.7,-22.0
2003-11-19 08:35:00,-0.58,554.3,-22.0
2003-11-19 08:40:00,-0.84,554.1,-21.0
2003-11-19 08:45:00,-1.04,553.8,-21.0
2003-11-19 08:50:00,-0.52,551.8,-20.0
2003-11-19 08:55:00,-0.58,550.3,-20.0
2003-11-19 09:00:00,-0.41,550.5,-19.0
2003-11-19 09:05:00,-0.19,549.7,-19.0
2003-11-19 09:10:00,0.03,549.0,-20.0
2003-11-19 09:15:00,0.09,548.4,-20.0
2003-11-19 09:20:00,0.09,548.2,-19.0
2003-11-19 09:25:00,0.24,545.4,-19.0
2003-11-19 09:30:00,0.23,545.6,-18.0
2003-11-19 09:35:00,0.52,545.7,-18.0
2003-11-19 09:40:00,0.26,547.7,-18.0
2003-11-19 09:45:00,-0.19,549.1,-18.0
2003-11-19 09:50:00,0.33,547.9,-17.0
2003-11-19 09:55:00,-1.28,548.1,-18.0
2003-11-19 10:00:00,-2.85,550.2,-18.0
2003-11-19 10:05:00,-3.04,548.8,-17.0
2003-11-19 10:10:00,-3.29,554.1,-17.0
2003-11-19 10:15:00,-3.68,555.5,-17.0
2003-11-19 10:20:00,-3.8,555.2,-16.0
2003-11-19 10:25:00,-3.49,553.6,-15.0
2003-11-19 10:30:00,-3.55,553.0,-14.0
2003-11-19 10:35:00,-3.62,551.1,-14.0
2003-11-19 10:40:00,-3.41,550.1,-13.0
2003-11-19 10:45:00,-3.19,548.4,-13.0
2003-11-19 10:50:00,-3.35,545.2,-13.0
2003-11-19 10:55:00,-3.2,548.1,-13.0
2003-11-19 11:00:00,-2.66,547.9,-13.0
2003-11-19 11:05:00,-1.31,547.7,-13.0
2003-11-19 11:10:00,-1.21,549.2,-13.0
2003-11-19 11:15:00,-1.97,548.9,-13.0
2003-11-19 11:20:00,-1.36,545.6,-13.0
2003-11-19 11:25:00,-1.93,544.7,-14.0
2003-11-19 11:30:00,-1.57,548.5,-14.0
2003-11-19 11:35:00,-1.45,545.3,-14.0
2003-11-19 11:40:00,-0.14,547.1,-14.0
2003-11-19 11:45:00,-0.65,545.3,-14.0
2003-11-19 11:50:00,-0.51,545.4,-14.0
2003-11-19 11:55:00,-0.73,542.8,-13.0
2003-11-19 12:00:00,-1.2,542.6,-13.0
2003-11-19 12:05:00,-1.54,545.3,-12.0
2003-11-19 12:10:00,-1.15,542.5,-12.0
2003-11-19 12:15:00,-1.39,542.0,-13.0
2003-11-19 12:20:00,-1.74,537.2,-13.0
2003-11-19 12:25:00,-2.42,538.9,-13.0
2003-11-19 12:30:00,-2.27,536.7,-13.0
2003-11-19 12:35:00,-2.91,535.7,-12.0
2003-11-19 12:40:00,-2.52,533.3,-12.0
2003-11-19 12:45:00,-2.12,534.1,-12.0
2003-11-19 12:50:00,-2.69,535.3,-12.0
2003-11-19 12:55:00,-2.51,532.9,-13.0
2003-11-19 13:00:00,-2.98,532.5,-14.0
2003-11-19 13:05:00,-2.11,529.3,-14.0
2003-11-19 13:10:00,-1.13,529.0,-15.0
2003-11-19 13:15:00,-1.14,532.2,-16.0
2003-11-19 13:20:00,-0.56,530.2,-17.0
2003-11-19 13:25:00,-1.68,532.9,-18.0
2003-11-19 13:30:00,-1.67,532.5,-18.0
2003-11-19 13:35:00,0.33,533.7,-18.0
2003-11-19 13:40:00,0.52,532.5,-19.0
2003-11-19 13:45:00,0.61,530.2,-19.0
2003-11-19 13:50:00,0.47,527.3,-19.0
2003-11-19 13:55:00,0.82,529.0,-20.0
2003-11-19 14:00:00,0.36,527.1,-20.0
2003-11-19 14:05:00,0.54,525.6,-20.0
2003-11-19 14:10:00,0.5,517.6,-17.0
2003-11-19 14:15:00,0.53,525.7,-16.0
2003-11-19 14:20:00,0.2,521.2,-14.0
2003-11-19 14:25:00,0.48,521.4,-13.0
2003-11-19 14:30:00,0.12,519.4,-13.0
2003-11-19 14:35:00,-0.47,518.3,-14.0
2003-11-19 14:40:00,-0.62,519.6,-16.0
2003-11-19 14:45:00,-0.81,520.2,-16.0
2003-11-19 14:50:00,-0.43,521.0,-14.0
2003-11-19 14:55:00,-0.31,519.5,-14.0
2003-11-19 15:00:00,0.04,523.8,-14.0
2003-11-19 15:05:00,0.1,528.3,-15.0
2003-11-19 15:10:00,0.01,523.3,-17.0
2003-11-19 15:15:00,0.18,524.1,-19.0
2003-11-19 15:20:00,0.11,514.3,-19.0
2003-11-19 15:25:00,-0.92,511.3,-19.0
2003-11-19 15:30:00,-0.7,511.0,-20.0
2003-11-19 15:35:00,-1.21,514.8,-20.0
2003-11-19 15:40:00,-2.19,516.5,-20.0
2003-11-19 15:45:00,-0.44,527.6,-19.0
2003-11-19 15:50:00,-0.6,526.5,-17.0
2003-11-19 15:55:00,-1.6,522.2,-16.0
2003-11-19 16:00:00,-0.77,521.6,-15.0
2003-11-19 16:05:00,-1.7,519.7,-15.0
2003-11-19 16:10:00,-1.64,519.0,-15.0
2003-11-19 16:15:00,-1.82,522.9,-15.0
2003-11-19 16:20:00,-1.15,535.0,-15.0
2003-11-19 16:25:00,-1.38,538.6,-15.0
2003-11-19 16:30:00,-0.96,523.3,-17.0
2003-11-19 16:35:00,-0.24,514.4,-17.0
2003-11-19 16:40:00,-0.39,510.5,-14.0
2003-11-19 16:45:00,0.44,512.3,-13.0
2003-11-19 16:50:00,-0.03,510.0,-14.0
2003-11-19 16:55:00,-0.53,507.7,-14.0
2003-11-19 17:00:00,-0.43,508.8,-15.0
2003-11-19 17:05:00,-0.42,512.0,-15.0
2003-11-19 17:10:00,0.08,509.1,-15.0
2003-11-19 17:15:00,0.59,508.8,-15.0
2003-11-19 17:20:00,0.03,501.9,-17.0
2003-11-19 17:25:00,-0.37,502.8,-15.0
2003-11-19 17:30:00,0.33,504.0,-16.0
2003-11-19 17:35:00,-0.81,500.4,-18.0
2003-11-19 17:40:00,-0.31,500.1,-18.0
2003-11-19 17:45:00,0.23,499.1,-18.0
2003-11-19 17:50:00,-0.15,499.2,-18.0
2003-11-19 17:55:00,0.9,497.6,-18.0
2003-11-19 18:00:00,2.36,490.6,-17.0
2003-11-19 18:05:00,2.72,487.8,-16.0
2003-11-19 18:10:00,2.81,488.8,-15.0
2003-11-19 18:15:00,2.99,489.2,-13.0
2003-11-19 18:20:00,2.97,487.9,-12.0
2003-11-19 18:25:00,3.54,486.3,-9.0
2003-11-19 18:30:00,4.13,487.2,-8.0
2003-11-19 18:35:00,3.87,487.1,-8.0
2003-11-19 18:40:00,3.38,486.1,-6.0
2003-11-19 18:45:00,2.77,485.5,-6.0
2003-11-19 18:50:00,1.55,482.7,-6.0
2003-11-19 18:55:00,0.1,489.2,-5.0
2003-11-19 19:00:00,-0.69,496.5,-5.0
2003-11-19 19:05:00,-1.22,495.8,-5.0
2003-11-19 19:10:00,1.54,491.0,-4.0
2003-11-19 19:15:00,2.17,493.6,-5.0
2003-11-19 19:20:00,1.84,492.1,-5.0
2003-11-19 19:25:00,2.55,488.2,-6.0
2003-11-19 19:30:00,2.5,486.5,-6.0
