datetime_utc,bz_gsm_nt,flow_speed_kms,sym_h_nt
1998-05-02 04:35:00,-3.79,607.9,17
1998-05-02 04:40:00,-4.79,608.0,18
1998-05-02 04:45:00,-5.29,607.8,16
1998-05-02 04:50:00,-5.71,603.4,14
1998-05-02 04:55:00,-8.29,610.3,11
1998-05-02 05:00:00,-6.90,595.4,1
1998-05-02 05:05:00,-8.37,601.7,-1
1998-05-02 05:10:00,-4.20,623.2,5
1998-05-02 05:15:00,-0.77,637.7,8
1998-05-02 05:20:00,-1.43,637.5,3
1998-05-02 05:25:00,-0.15,644.2,0
1998-05-02 05:30:00,-1.84,656.3,-5
1998-05-02 05:35:00,-0.80,653.4,-2
1998-05-02 05:40:00,2.54,652.3,1
1998-05-02 05:45:00,1.39,646.4,9
1998-05-02 05:50:00,-0.42,652.5,13
1998-05-02 05:55:00,-1.42,653.9,11
1998-05-02 06:00:00,-2.70,650.2,10
1998-05-02 06:05:00,-2.20,645.8,10
1998-05-02 06:10:00,-3.03,640.7,10
1998-05-02 06:15:00,-3.44,641.4,9
1998-05-02 06:20:00,-2.67,639.9,8
1998-05-02 06:25:00,-7.12,629.7,7
1998-05-02 06:30:00,-3.38,633.3,8
1998-05-02 06:35:00,-5.11,636.6,11
1998-05-02 06:40:00,-10.73,628.7,7
1998-05-02 06:45:00,-6.05,625.9,-8
1998-05-02 06:50:00,-0.98,627.8,-26
1998-05-02 06:55:00,-1.71,627.6,-34
1998-05-02 07:00:00,-3.78,627.6,-31
1998-05-02 07:05:00,-5.63,618.4,-30
1998-05-02 07:10:00,-4.42,636.3,-28
1998-05-02 07:15:00,-2.56,635.7,-22
1998-05-02 07:20:00,-3.01,643.0,-18
1998-05-02 07:25:00,-1.82,639.7,-17
1998-05-02 07:30:00,-0.42,638.0,-11
1998-05-02 07:35:00,-2.26,639.8,-15
1998-05-02 07:40:00,-1.05,645.5,-19
1998-05-02 07:45:00,-0.05,641.1,-21
1998-05-02 07:50:00,-0.18,636.1,-22
1998-05-02 07:55:00,0.51,636.3,-20
1998-05-02 08:00:00,0.68,628.7,-19
1998-05-02 08:05:00,0.17,625.7,-19
1998-05-02 08:10:00,-0.11,625.3,-18
1998-05-02 08:15:00,-0.52,626.0,-19
1998-05-02 08:20:00,-0.92,617.2,-18
1998-05-02 08:25:00,-1.37,606.1,-16
1998-05-02 08:30:00,-1.87,589.9,-14
1998-05-02 08:35:00,-1.65,582.2,-10
1998-05-02 08:40:00,-2.48,584.3,-10
1998-05-02 08:45:00,-1.91,603.7,-7
1998-05-02 08:50:00,-2.77,613.2,-7
1998-05-02 08:55:00,-1.59,618.4,-8
1998-05-02 09:00:00,-0.58,620.9,-6
1998-05-02 09:05:00,-0.88,615.8,-2
1998-05-02 09:10:00,-7.36,596.4,11
1998-05-02 09:15:00,-2.11,611.4,23
1998-05-02 09:20:00,2.46,620.3,19
1998-05-02 09:25:00,-0.52,613.0,11
1998-05-02 09:30:00,-6.91,622.2,15
1998-05-02 09:35:00,-6.65,625.5,19
1998-05-02 09:40:00,-6.27,624.2,18
1998-05-02 09:45:00,-5.90,625.0,17
1998-05-02 09:50:00,-9.60,660.5,1
1998-05-02 09:55:00,-11.95,661.4,-3
1998-05-02 10:00:00,-11.88,648.5,-6
1998-05-02 10:05:00,-11.76,642.7,-9
1998-05-02 10:10:00,-10.91,655.2,-7
1998-05-02 10:15:00,-11.03,657.7,-9
1998-05-02 10:20:00,-11.87,653.4,-13
1998-05-02 10:25:00,-12.12,665.3,-22
1998-05-02 10:30:00,-12.00,653.3,-25
1998-05-02 10:35:00,-11.35,647.4,-28
1998-05-02 10:40:00,-10.83,645.8,-32
1998-05-02 10:45:00,-9.78,639.3,-33
1998-05-02 10:50:00,-9.92,635.2,-30
1998-05-02 10:55:00,-9.27,617.4,-35
1998-05-02 11:00:00,-9.18,623.9,-41
1998-05-02 11:05:00,-9.18,615.9,-43
1998-05-02 11:10:00,-8.79,615.2,-47
1998-05-02 11:15:00,-9.33,612.3,-49
1998-05-02 11:20:00,-9.10,615.3,-51
1998-05-02 11:25:00,-9.08,607.8,-51
1998-05-02 11:30:00,-8.63,609.8,-50
1998-05-02 11:35:00,-8.94,612.4,-51
1998-05-02 11:40:00,-9.25,607.9,-54
1998-05-02 11:45:00,-9.11,610.7,-52
1998-05-02 11:50:00,-8.12,623.8,-45
1998-05-02 11:55:00,-7.69,624.1,-46
1998-05-02 12:00:00,-8.13,628.2,-48
1998-05-02 12:05:00,-10.28,630.8,-51
1998-05-02 12:10:00,-11.14,649.1,-47
1998-05-02 12:15:00,-11.88,655.2,-44
1998-05-02 12:20:00,-12.45,652.3,-49
1998-05-02 12:25:00,-12.87,655.3,-50
1998-05-02 12:30:00,-12.05,652.1,-49
1998-05-02 12:35:00,-12.40,636.5,-50
1998-05-02 12:40:00,-10.38,621.0,-45
1998-05-02 12:45:00,-10.67,619.7,-39
1998-05-02 12:50:00,-11.59,617.4,-49
1998-05-02 12:55:00,-11.89,613.7,-48
1998-05-02 13:00:00,-11.94,615.4,-54
1998-05-02 13:05:00,-12.49,614.7,-56
1998-05-02 13:10:00,-11.35,616.8,-54
1998-05-02 13:15:00,-12.53,617.3,-58
1998-05-02 13:20:00,-12.97,614.9,-65
1998-05-02 13:25:00,-12.18,615.7,-61
1998-05-02 13:30:00,-11.07,612.4,-62
1998-05-02 13:35:00,-11.78,609.6,-65
1998-05-02 13:40:00,-11.60,611.6,-65
1998-05-02 13:45:00,-11.51,609.2,-69
1998-05-02 13:50:00,-10.91,606.8,-70
1998-05-02 13:55:00,-10.19,599.7,-71
1998-05-02 14:00:00,-10.78,597.5,-73
1998-05-02 14:05:00,-10.35,595.3,-72
1998-05-02 14:10:00,-10.04,595.7,-72
1998-05-02 14:15:00,-9.63,594.1,-73
1998-05-02 14:20:00,-9.49,593.2,-74
1998-05-02 14:25:00,-9.13,594.0,-73
1998-05-02 14:30:00,-8.89,594.3,-72
1998-05-02 14:35:00,-8.52,593.6,-69
1998-05-02 14:40:00,-8.45,590.5,-72
1998-05-02 14:45:00,-8.31,589.0,-76
1998-05-02 14:50:00,-8.21,587.3,-71
1998-05-02 14:55:00,-8.15,587.7,-68
1998-05-02 15:00:00,-8.20,586.9,-75
1998-05-02 15:05:00,-8.18,583.4,-73
1998-05-02 15:10:00,-7.86,583.4,-63
1998-05-02 15:15:00,-7.87,581.0,-61
1998-05-02 15:20:00,-7.84,577.7,-64
1998-05-02 15:25:00,-7.67,578.5,-62
1998-05-02 15:30:00,-7.56,579.8,-63
1998-05-02 15:35:00,-7.64,580.1,-65
1998-05-02 15:40:00,-7.30,581.2,-65
1998-05-02 15:45:00,-7.20,584.1,-68
1998-05-02 15:50:00,-7.05,585.7,-70
1998-05-02 15:55:00,-7.43,585.8,-69
1998-05-02 16:00:00,-7.43,580.1,-68
1998-05-02 16:05:00,-6.80,582.6,-65
1998-05-02 16:10:00,-6.27,579.9,-65
1998-05-02 16:15:00,-6.50,578.6,-65
1998-05-02 16:20:00,-6.60,578.4,-67
1998-05-02 16:25:00,-6.61,579.5,-67
1998-05-02 16:30:00,-6.47,577.7,-66
1998-05-02 16:35:00,-7.35,582.7,-65
1998-05-02 16:40:00,-8.24,589.9,-66
1998-05-02 16:45:00,-8.12,588.5,-66
1998-05-02 16:50:00,-8.01,588.6,-67
1998-05-02 16:55:00,-7.79,588.8,-68
1998-05-02 17:00:00,-8.53,577.6,-70
1998-05-02 17:05:00,-8.50,570.4,-70
1998-05-02 17:10:00,-7.95,569.5,-70
1998-05-02 17:15:00,-8.19,569.0,-69
1998-05-02 17:20:00,-7.79,567.8,-68
1998-05-02 17:25:00,-7.71,570.5,-68
1998-05-02 17:30:00,-7.31,568.4,-67
1998-05-02 17:35:00,-7.09,565.4,-69
1998-05-02 17:40:00,-7.34,568.1,-67
1998-05-02 17:45:00,-6.14,583.0,-68
1998-05-02 17:50:00,-6.08,583.0,-68
1998-05-02 17:55:00,-6.28,585.3,-67
1998-05-02 18:00:00,-6.19,585.4,-67
1998-05-02 18:05:00,-5.62,583.5,-68
1998-05-02 18:10:00,-4.83,577.6,-68
1998-05-02 18:15:00,-4.82,575.3,-68
1998-05-02 18:20:00,-4.84,577.0,-68
1998-05-02 18:25:00,-5.00,579.7,-64
1998-05-02 18:30:00,-4.80,579.1,-63
1998-05-02 18:35:00,-4.56,578.0,-65
1998-05-02 18:40:00,-4.91,579.6,-66
1998-05-02 18:45:00,-5.09,578.1,-66
1998-05-02 18:50:00,-5.11,576.9,-69
1998-05-02 18:55:00,-4.63,578.5,-69
1998-05-02 19:00:00,-4.59,578.0,-69
1998-05-02 19:05:00,-4.88,578.1,-70
1998-05-02 19:10:00,-4.73,577.5,-70
1998-05-02 19:15:00,-4.35,576.5,-70
1998-05-02 19:20:00,-3.85,574.6,-68
1998-05-02 19:25:00,-4.01,574.9,-74
1998-05-02 19:30:00,-4.12,569.0,-74
1998-05-02 19:35:00,-3.90,570.5,-73
1998-05-02 19:40:00,-3.95,572.0,-71
1998-05-02 19:45:00,-4.20,569.4,-68
1998-05-02 19:50:00,-4.04,568.2,-67
1998-05-02 19:55:00,-3.66,567.8,-67
1998-05-02 20:00:00,-3.59,564.9,-68
1998-05-02 20:05:00,-3.47,566.8,-68
1998-05-02 20:10:00,-3.35,566.9,-68
1998-05-02 20:15:00,-4.03,566.7,-64
1998-05-02 20:20:00,-3.56,564.7,-61
1998-05-02 20:25:00,-4.02,560.9,-56
1998-05-02 20:30:00,-4.01,559.8,-49
1998-05-02 20:35:00,-3.86,559.4,-47
1998-05-02 20:40:00,-3.57,559.3,-48
1998-05-02 20:45:00,,,-48
1998-05-02 20:50:00,,,-56
1998-05-02 20:55:00,,,-55
1998-05-02 21:00:00,-4.68,563.4,-48
1998-05-02 21:05:00,-4.25,562.8,-51
1998-05-02 21:10:00,-3.31,563.3,-56
1998-05-02 21:15:00,-2.90,562.7,-56
1998-05-02 21:20:00,-2.74,562.5,-56
1998-05-02 21:25:00,-2.71,561.3,-52
1998-05-02 21:30:00,-2.42,561.6,-50
1998-05-02 21:35:00,-2.73,560.8,-51
1998-05-02 21:40:00,-3.21,560.4,-54
1998-05-02 21:45:00,-3.33,559.9,-53
1998-05-02 21:50:00,-3.32,557.2,-49
1998-05-02 21:55:00,-3.00,554.3,-49
1998-05-02 22:00:00,-2.77,553.8,-49
1998-05-02 22:05:00,-2.83,553.1,-48
1998-05-02 22:10:00,-2.75,549.8,-46
1998-05-02 22:15:00,-2.63,549.0,-47
1998-05-02 22:20:00,-2.48,548.2,-48
1998-05-02 22:25:00,-2.47,547.3,-47
1998-05-02 22:30:00,-2.43,547.6,-46
1998-05-02 22:35:00,-2.27,547.6,-45
1998-05-02 22:40:00,-2.62,547.0,-42
1998-05-02 22:45:00,-3.03,546.9,-39
1998-05-02 22:50:00,-3.27,547.0,-41
1998-05-02 22:55:00,-3.27,546.8,-42
1998-05-02 23:00:00,-3.34,546.8,-41
1998-05-02 23:05:00,-3.64,546.6,-38
1998-05-02 23:10:00,-3.93,547.3,-36
1998-05-02 23:15:00,-3.74,547.0,-36
1998-05-02 23:20:00,-4.00,546.5,-38
1998-05-02 23:25:00,-4.09,545.9,-38
1998-05-02 23:30:00,-3.95,545.2,-38
1998-05-02 23:35:00,-3.70,544.5,-40
1998-05-02 23:40:00,-3.53,544.3,-39
1998-05-02 23:45:00,-3.50,543.6,-33
1998-05-02 23:50:00,-3.44,541.3,-28
1998-05-02 23:55:00,-3.41,540.4,-20
1998-05-03 00:00:00,-3.71,540.4,-12
1998-05-03 00:05:00,-3.54,538.4,-9
1998-05-03 00:10:00,-3.88,537.1,-11
1998-05-03 00:15:00,-4.13,537.1,-17
1998-05-03 00:20:00,-4.07,536.9,-21
1998-05-03 00:25:00,-3.93,537.0,-22
1998-05-03 00:30:00,-4.01,533.1,-25
1998-05-03 00:35:00,-4.21,532.2,-26
1998-05-03 00:40:00,-4.04,531.1,-28
1998-05-03 00:45:00,-4.60,532.2,-35
1998-05-03 00:50:00,-4.32,532.4,-39
1998-05-03 00:55:00,-4.48,530.1,-43
1998-05-03 01:00:00,-4.70,528.5,-46
1998-05-03 01:05:00,-4.11,529.6,-48
1998-05-03 01:10:00,-4.24,529.0,-48
1998-05-03 01:15:00,-4.16,527.5,-51
1998-05-03 01:20:00,-4.37,526.8,-48
1998-05-03 01:25:00,-4.32,526.0,-42
1998-05-03 01:30:00,-4.39,524.8,-38
1998-05-03 01:35:00,-3.87,523.8,-36
1998-05-03 01:40:00,-3.94,523.4,-40
1998-05-03 01:45:00,-3.89,523.2,-39
1998-05-03 01:50:00,-3.84,522.1,-41
1998-05-03 01:55:00,-3.74,520.5,-43
1998-05-03 02:00:00,-3.79,518.9,-36
1998-05-03 02:05:00,-3.55,518.8,-34
1998-05-03 02:10:00,-3.73,518.8,-37
1998-05-03 02:15:00,-3.65,518.0,-37
1998-05-03 02:20:00,-3.65,516.9,-33
1998-05-03 02:25:00,-3.78,513.9,-35
1998-05-03 02:30:00,-3.88,513.4,-35
1998-05-03 02:35:00,-3.93,514.7,-39
1998-05-03 02:40:00,-3.65,515.7,-42
1998-05-03 02:45:00,-2.87,514.8,-44
1998-05-03 02:50:00,-3.03,518.3,-43
1998-05-03 02:55:00,-3.68,514.8,-39
1998-05-03 03:00:00,-3.88,514.2,-42
1998-05-03 03:05:00,-3.87,513.0,-46
1998-05-03 03:10:00,-4.07,514.0,-45
1998-05-03 03:15:00,-3.67,513.5,-41
1998-05-03 03:20:00,-3.93,510.0,-45
1998-05-03 03:25:00,-4.35,509.6,-56
1998-05-03 03:30:00,-4.19,508.2,-55
1998-05-03 03:35:00,-4.32,508.0,-53
1998-05-03 03:40:00,-4.32,507.3,-55
1998-05-03 03:45:00,-4.29,507.1,-56
1998-05-03 03:50:00,-4.22,508.1,-53
1998-05-03 03:55:00,-4.42,507.8,-52
1998-05-03 04:00:00,-4.15,507.7,-54
1998-05-03 04:05:00,-3.79,506.8,-61
1998-05-03 04:10:00,-3.51,505.8,-54
1998-05-03 04:15:00,-3.67,505.7,-54
1998-05-03 04:20:00,-4.49,503.7,-60
1998-05-03 04:25:00,-4.09,503.1,-67
1998-05-03 04:30:00,-4.60,501.1,-68
1998-05-03 04:35:00,-4.70,501.4,-63
1998-05-03 04:40:00,-4.49,501.1,-58
1998-05-03 04:45:00,-3.76,499.9,-51
1998-05-03 04:50:00,-3.10,501.7,-53
1998-05-03 04:55:00,-3.55,501.7,-49
1998-05-03 05:00:00,-3.32,501.8,-48
1998-05-03 05:05:00,-3.41,500.6,-48
1998-05-03 05:10:00,-3.53,500.3,-49
1998-05-03 05:15:00,-3.28,500.7,-52
1998-05-03 05:20:00,-4.38,500.6,-54
1998-05-03 05:25:00,-4.13,499.8,-55
1998-05-03 05:30:00,-4.33,498.8,-52
1998-05-03 05:35:00,-4.28,497.9,-62
1998-05-03 05:40:00,-3.89,496.7,-61
1998-05-03 05:45:00,-2.02,494.8,-54
1998-05-03 05:50:00,-2.70,490.8,-41
1998-05-03 05:55:00,-2.75,494.6,-46
1998-05-03 06:00:00,-1.79,493.1,-55
1998-05-03 06:05:00,-2.93,491.3,-66
1998-05-03 06:10:00,-3.92,488.1,-66
1998-05-03 06:15:00,-3.50,491.0,-64
1998-05-03 06:20:00,-3.50,490.9,-64
1998-05-03 06:25:00,-3.82,489.0,-69
1998-05-03 06:30:00,-3.76,487.5,-71
1998-05-03 06:35:00,-3.82,487.1,-69
1998-05-03 06:40:00,-3.84,486.7,-70
1998-05-03 06:45:00,-3.68,487.1,-69
1998-05-03 06:50:00,-3.57,486.9,-67
1998-05-03 06:55:00,-2.80,484.8,-65
1998-05-03 07:00:00,-3.85,485.1,-60
1998-05-03 07:05:00,-3.86,483.4,-58
1998-05-03 07:10:00,-4.11,480.1,-66
1998-05-03 07:15:00,-3.99,478.0,-69
1998-05-03 07:20:00,-4.10,477.8,-71
1998-05-03 07:25:00,-4.06,480.3,-72
1998-05-03 07:30:00,-3.91,479.7,-69
1998-05-03 07:35:00,-3.84,478.5,-68
1998-05-03 07:40:00,-3.66,479.3,-56
1998-05-03 07:45:00,-3.21,481.2,-21
1998-05-03 07:50:00,-3.49,479.9,-26
1998-05-03 07:55:00,-3.57,476.7,-63
1998-05-03 08:00:00,-3.16,474.9,-69
1998-05-03 08:05:00,-3.18,475.4,-61
1998-05-03 08:10:00,-3.66,475.5,-59
1998-05-03 08:15:00,-3.69,477.7,-64
1998-05-03 08:20:00,-3.86,476.9,-61
1998-05-03 08:25:00,-3.74,474.9,-58
1998-05-03 08:30:00,-4.10,473.8,-59
1998-05-03 08:35:00,-4.15,473.6,-64
1998-05-03 08:40:00,-4.51,473.5,-65
1998-05-03 08:45:00,-4.19,472.5,-61
1998-05-03 08:50:00,-3.47,472.4,-58
1998-05-03 08:55:00,-3.84,471.1,-58
1998-05-03 09:00:00,-3.18,470.6,-62
1998-05-03 09:05:00,-3.66,470.1,-57
1998-05-03 09:10:00,-3.67,470.1,-57
1998-05-03 09:15:00,-3.90,468.4,-55
1998-05-03 09:20:00,-3.39,468.2,-46
1998-05-03 09:25:00,-3.81,467.3,-44
1998-05-03 09:30:00,-3.93,469.1,-43
1998-05-03 09:35:00,-4.05,468.8,-42
1998-05-03 09:40:00,-3.75,467.9,-43
1998-05-03 09:45:00,-4.00,466.8,-40
1998-05-03 09:50:00,-3.94,465.8,-36
1998-05-03 09:55:00,-3.66,466.2,-37
1998-05-03 10:00:00,-3.64,467.1,-43
1998-05-03 10:05:00,-3.69,467.1,-47
1998-05-03 10:10:00,-3.45,467.8,-49
1998-05-03 10:15:00,-3.41,466.4,-46
1998-05-03 10:20:00,-3.27,465.8,-43
1998-05-03 10:25:00,-3.05,465.6,-40
1998-05-03 10:30:00,-2.80,463.8,-37
1998-05-03 10:35:00,-2.33,462.3,-36
1998-05-03 10:40:00,-2.50,463.1,-29
1998-05-03 10:45:00,-2.03,462.8,-17
1998-05-03 10:50:00,-3.05,459.9,-29
1998-05-03 10:55:00,-3.87,457.9,-45
1998-05-03 11:00:00,-3.70,458.6,-59
1998-05-03 11:05:00,-3.31,456.5,-64
1998-05-03 11:10:00,-2.88,458.0,-63
1998-05-03 11:15:00,-2.82,457.1,-61
1998-05-03 11:20:00,-2.73,457.4,-63
1998-05-03 11:25:00,-2.89,457.2,-64
1998-05-03 11:30:00,-2.95,456.4,-61
1998-05-03 11:35:00,-2.66,457.8,-59
1998-05-03 11:40:00,-2.75,456.5,-59
1998-05-03 11:45:00,-2.97,455.4,-61
1998-05-03 11:50:00,-3.18,455.7,-63
1998-05-03 11:55:00,-3.12,455.7,-62
1998-05-03 12:00:00,-2.69,455.6,-62
1998-05-03 12:05:00,-2.76,454.9,-62
1998-05-03 12:10:00,-2.89,451.9,-62
1998-05-03 12:15:00,-3.30,453.6,-60
1998-05-03 12:20:00,-3.51,452.9,-56
1998-05-03 12:25:00,-4.22,452.2,-53
1998-05-03 12:30:00,-4.04,452.1,-40
1998-05-03 12:35:00,-3.46,451.9,-30
1998-05-03 12:40:00,-3.57,450.6,-34
1998-05-03 12:45:00,-2.71,450.0,-31
1998-05-03 12:50:00,-0.48,449.4,-22
1998-05-03 12:55:00,-2.49,448.4,-21
1998-05-03 13:00:00,-2.43,445.8,-12
1998-05-03 13:05:00,-1.71,443.2,-38
1998-05-03 13:10:00,-2.04,443.0,-41
1998-05-03 13:15:00,-0.93,439.1,-40
1998-05-03 13:20:00,-0.87,438.0,-42
1998-05-03 13:25:00,-1.09,440.7,-43
1998-05-03 13:30:00,-2.11,440.6,-43
1998-05-03 13:35:00,-2.08,439.4,-46
1998-05-03 13:40:00,-2.38,440.4,-49
1998-05-03 13:45:00,-2.62,441.0,-48
1998-05-03 13:50:00,-2.63,440.0,-48
1998-05-03 13:55:00,-2.70,439.7,-47
1998-05-03 14:00:00,-1.86,441.0,-47
1998-05-03 14:05:00,-1.81,440.0,-48
1998-05-03 14:10:00,-1.71,441.8,-45
1998-05-03 14:15:00,-1.20,443.6,-44
1998-05-03 14:20:00,-2.17,444.9,-45
1998-05-03 14:25:00,-1.31,445.8,-43
1998-05-03 14:30:00,-0.73,445.0,-44
1998-05-03 14:35:00,-0.26,441.6,-38
1998-05-03 14:40:00,1.17,442.1,-31
1998-05-03 14:45:00,1.00,442.6,-25
1998-05-03 14:50:00,0.58,442.8,-20
1998-05-03 14:55:00,0.08,443.5,-19
1998-05-03 15:00:00,0.40,444.1,-24
1998-05-03 15:05:00,-0.61,444.3,-26
1998-05-03 15:10:00,-0.58,445.7,-23
1998-05-03 15:15:00,-0.85,444.5,-26
1998-05-03 15:20:00,-1.10,444.6,-28
1998-05-03 15:25:00,-1.03,443.7,-28
1998-05-03 15:30:00,-1.59,443.1,-30
1998-05-03 15:35:00,-1.73,442.0,-32
1998-05-03 15:40:00,-1.42,443.2,-33
1998-05-03 15:45:00,-1.50,442.9,-34
1998-05-03 15:50:00,-1.39,443.5,-34
1998-05-03 15:55:00,-1.28,442.3,-35
1998-05-03 16:00:00,-1.55,441.1,-39
1998-05-03 16:05:00,-1.43,437.6,-42
1998-05-03 16:10:00,-1.11,436.1,-43
1998-05-03 16:15:00,-0.98,434.7,-43
1998-05-03 16:20:00,-1.65,431.4,-44
1998-05-03 16:25:00,-1.92,431.8,-44
1998-05-03 16:30:00,-1.55,428.9,-44
1998-05-03 16:35:00,-1.69,429.7,-43
1998-05-03 16:40:00,-1.89,429.8,-43
1998-05-03 16:45:00,-1.81,429.1,-45
1998-05-03 16:50:00,-1.80,430.7,-46
1998-05-03 16:55:00,-1.72,429.5,-47
1998-05-03 17:00:00,-1.49,430.0,-47
1998-05-03 17:05:00,-1.44,432.0,-46
1998-05-03 17:10:00,-1.98,431.9,-46
1998-05-03 17:15:00,-2.08,429.1,-47
1998-05-03 17:20:00,-1.82,428.6,-46
1998-05-03 17:25:00,-1.97,428.4,-46
1998-05-03 17:30:00,-2.13,427.6,-47
1998-05-03 17:35:00,-1.99,427.9,-46
1998-05-03 17:40:00,-2.11,429.7,-44
1998-05-03 17:45:00,-2.30,433.4,-22
1998-05-03 17:50:00,-2.53,432.8,-25
1998-05-03 17:55:00,-4.04,461.1,-27
1998-05-03 18:00:00,-6.08,473.4,-30
1998-05-03 18:05:00,-5.97,471.1,-34
1998-05-03 18:10:00,-6.00,472.7,-37
1998-05-03 18:15:00,-6.57,470.5,-44
1998-05-03 18:20:00,-5.79,476.7,-48
1998-05-03 18:25:00,-5.01,483.4,-45
1998-05-03 18:30:00,-4.54,478.0,-45
1998-05-03 18:35:00,-4.34,475.8,-47
1998-05-03 18:40:00,-5.27,477.5,-48
1998-05-03 18:45:00,-5.84,478.8,-47
1998-05-03 18:50:00,-5.36,476.6,-44
1998-05-03 18:55:00,-5.53,477.7,-44
1998-05-03 19:00:00,-4.36,472.9,-46
1998-05-03 19:05:00,-5.12,477.1,-48
1998-05-03 19:10:00,-7.47,479.5,-49
1998-05-03 19:15:00,-5.96,474.2,-49
1998-05-03 19:20:00,-6.33,474.2,-46
1998-05-03 19:25:00,-5.34,480.2,-35
1998-05-03 19:30:00,-4.93,478.9,-36
1998-05-03 19:35:00,-3.96,474.8,-41
1998-05-03 19:40:00,-7.21,482.7,-50
1998-05-03 19:45:00,-8.87,483.7,-60
1998-05-03 19:50:00,-8.95,475.2,-65
1998-05-03 19:55:00,-9.19,478.1,-59
1998-05-03 20:00:00,-8.49,477.0,-52
1998-05-03 20:05:00,-7.20,478.2,-43
1998-05-03 20:10:00,-5.84,475.5,-53
1998-05-03 20:15:00,-6.83,474.0,-56
1998-05-03 20:20:00,-7.38,472.6,-57
1998-05-03 20:25:00,-7.94,473.7,-61
1998-05-03 20:30:00,-7.38,485.2,-56
1998-05-03 20:35:00,-8.27,481.8,-52
1998-05-03 20:40:00,-8.50,478.4,-56
1998-05-03 20:45:00,-8.50,475.1,-56
1998-05-03 20:50:00,-8.04,474.7,-51
1998-05-03 20:55:00,-8.17,474.4,-40
1998-05-03 21:00:00,-7.75,473.7,-30
1998-05-03 21:05:00,-7.63,470.1,-27
1998-05-03 21:10:00,-6.86,479.3,-23
1998-05-03 21:15:00,-8.09,486.3,-15
1998-05-03 21:20:00,-7.94,483.5,-18
1998-05-03 21:25:00,-8.03,484.2,-15
1998-05-03 21:30:00,-8.53,485.9,-16
1998-05-03 21:35:00,-8.16,484.8,-17
1998-05-03 21:40:00,-8.13,488.6,-20
1998-05-03 21:45:00,-8.25,496.3,-26
1998-05-03 21:50:00,-8.31,500.1,-30
1998-05-03 21:55:00,-8.69,481.4,-34
1998-05-03 22:00:00,-9.24,490.0,-33
1998-05-03 22:05:00,-8.79,487.7,-33
1998-05-03 22:10:00,-7.83,482.9,-32
1998-05-03 22:15:00,-7.26,477.1,-42
1998-05-03 22:20:00,-6.62,479.8,-44
1998-05-03 22:25:00,-6.48,476.6,-44
1998-05-03 22:30:00,-6.74,469.3,-46
1998-05-03 22:35:00,-6.20,486.9,-47
1998-05-03 22:40:00,-6.72,492.0,-47
1998-05-03 22:45:00,-5.90,482.0,-48
1998-05-03 22:50:00,-6.85,472.8,-50
