datetime_utc,bz_gsm_nt,flow_speed_kms,sym_h_nt
2004-11-07 06:20:00,4.82,362.1,23
2004-11-07 06:25:00,4.67,362.6,23
2004-11-07 06:30:00,6.23,360.3,23
2004-11-07 06:35:00,6.59,359.4,23
2004-11-07 06:40:00,6.69,358.6,24
2004-11-07 06:45:00,4.83,357.9,24
2004-11-07 06:50:00,2.11,355.8,23
2004-11-07 06:55:00,0.82,355.8,23
2004-11-07 07:00:00,1.37,356.2,21
2004-11-07 07:05:00,1.96,355.0,20
2004-11-07 07:10:00,1.60,355.7,20
2004-11-07 07:15:00,3.60,356.3,20
2004-11-07 07:20:00,4.71,350.5,21
2004-11-07 07:25:00,5.70,348.5,22
2004-11-07 07:30:00,7.35,351.4,23
2004-11-07 07:35:00,6.63,353.0,22
2004-11-07 07:40:00,6.59,355.4,22
2004-11-07 07:45:00,6.67,352.9,22
2004-11-07 07:50:00,6.72,353.2,22
2004-11-07 07:55:00,7.31,351.6,22
2004-11-07 08:00:00,7.03,351.4,22
2004-11-07 08:05:00,6.88,350.0,22
2004-11-07 08:10:00,6.03,350.9,22
2004-11-07 08:15:00,6.64,349.3,23
2004-11-07 08:20:00,6.76,345.6,23
2004-11-07 08:25:00,6.83,348.0,22
2004-11-07 08:30:00,6.61,347.0,22
2004-11-07 08:35:00,6.65,344.1,22
2004-11-07 08:40:00,6.53,346.3,23
2004-11-07 08:45:00,6.47,346.8,22
2004-11-07 08:50:00,6.85,346.4,21
2004-11-07 08:55:00,4.74,345.2,21
2004-11-07 09:00:00,6.10,344.1,22
2004-11-07 09:05:00,7.11,347.3,23
2004-11-07 09:10:00,7.01,347.0,21
2004-11-07 09:15:00,7.33,344.0,21
2004-11-07 09:20:00,7.05,343.7,22
2004-11-07 09:25:00,7.08,343.4,22
2004-11-07 09:30:00,6.80,343.7,22
2004-11-07 09:35:00,6.94,342.4,22
2004-11-07 09:40:00,6.08,342.8,23
2004-11-07 09:45:00,5.34,342.5,25
2004-11-07 09:50:00,4.34,345.1,25
2004-11-07 09:55:00,2.75,353.7,25
2004-11-07 10:00:00,2.42,350.7,27
2004-11-07 10:05:00,3.79,349.2,28
2004-11-07 10:10:00,3.73,348.2,28
2004-11-07 10:15:00,3.59,347.1,28
2004-11-07 10:20:00,3.54,348.9,28
2004-11-07 10:25:00,3.36,350.3,28
2004-11-07 10:30:00,3.30,349.0,30
2004-11-07 10:35:00,3.35,349.8,31
2004-11-07 10:40:00,3.07,349.7,31
2004-11-07 10:45:00,2.89,347.8,30
2004-11-07 10:50:00,3.60,362.2,35
2004-11-07 10:55:00,1.73,380.4,64
2004-11-07 11:00:00,0.36,382.3,66
2004-11-07 11:05:00,5.12,418.6,65
2004-11-07 11:10:00,7.91,418.7,65
2004-11-07 11:15:00,7.98,420.7,62
2004-11-07 11:20:00,10.92,418.4,60
2004-11-07 11:25:00,9.87,419.1,58
2004-11-07 11:30:00,8.96,418.2,58
2004-11-07 11:35:00,9.18,418.6,56
2004-11-07 11:40:00,9.98,416.7,59
2004-11-07 11:45:00,11.12,416.5,60
2004-11-07 11:50:00,11.12,416.7,61
2004-11-07 11:55:00,10.12,413.9,62
2004-11-07 12:00:00,7.40,410.2,66
2004-11-07 12:05:00,2.75,407.8,68
2004-11-07 12:10:00,-0.91,407.0,69
2004-11-07 12:15:00,1.02,411.3,71
2004-11-07 12:20:00,3.89,408.8,71
2004-11-07 12:25:00,-6.43,408.5,71
2004-11-07 12:30:00,-7.18,408.4,69
2004-11-07 12:35:00,-5.23,407.2,67
2004-11-07 12:40:00,0.84,408.5,67
2004-11-07 12:45:00,-1.18,410.2,64
2004-11-07 12:50:00,-3.19,410.1,62
2004-11-07 12:55:00,1.87,409.9,60
2004-11-07 13:00:00,7.83,410.7,54
2004-11-07 13:05:00,9.41,407.7,52
2004-11-07 13:10:00,8.87,407.0,53
2004-11-07 13:15:00,9.14,407.1,51
2004-11-07 13:20:00,11.31,408.2,51
2004-11-07 13:25:00,11.31,404.2,55
2004-11-07 13:30:00,10.93,402.2,54
2004-11-07 13:35:00,9.99,401.8,53
2004-11-07 13:40:00,12.67,402.7,52
2004-11-07 13:45:00,12.27,402.8,52
2004-11-07 13:50:00,12.73,404.0,54
2004-11-07 13:55:00,16.09,405.8,56
2004-11-07 14:00:00,13.68,405.8,54
2004-11-07 14:05:00,14.72,405.6,55
2004-11-07 14:10:00,5.86,408.2,55
2004-11-07 14:15:00,2.57,,59
2004-11-07 14:20:00,10.25,408.7,59
2004-11-07 14:25:00,18.10,409.7,57
2004-11-07 14:30:00,12.03,414.0,56
2004-11-07 14:35:00,16.44,406.5,54
2004-11-07 14:40:00,11.65,407.5,44
2004-11-07 14:45:00,9.49,396.4,43
2004-11-07 14:50:00,8.35,408.8,46
2004-11-07 14:55:00,2.57,410.4,46
2004-11-07 15:00:00,-0.67,412.1,46
2004-11-07 15:05:00,-10.37,413.1,49
2004-11-07 15:10:00,-9.62,416.4,50
2004-11-07 15:15:00,-3.87,417.5,45
2004-11-07 15:20:00,2.66,410.7,45
2004-11-07 15:25:00,-0.85,420.4,42
2004-11-07 15:30:00,-11.55,421.9,38
2004-11-07 15:35:00,-17.13,427.2,30
2004-11-07 15:40:00,-19.84,425.7,26
2004-11-07 15:45:00,-19.63,427.8,22
2004-11-07 15:50:00,-18.83,433.9,19
2004-11-07 15:55:00,-17.72,431.4,19
2004-11-07 16:00:00,-16.11,430.6,18
2004-11-07 16:05:00,-6.02,438.2,13
2004-11-07 16:10:00,-5.27,444.7,10
2004-11-07 16:15:00,-4.46,445.8,10
2004-11-07 16:20:00,-4.55,436.5,6
2004-11-07 16:25:00,-7.89,442.8,4
2004-11-07 16:30:00,-2.35,460.1,2
2004-11-07 16:35:00,0.85,466.2,-5
2004-11-07 16:40:00,-8.60,462.9,-7
2004-11-07 16:45:00,2.24,463.4,-4
2004-11-07 16:50:00,2.29,466.4,-5
2004-11-07 16:55:00,4.93,464.1,-7
2004-11-07 17:00:00,10.38,463.3,-6
2004-11-07 17:05:00,7.46,470.0,-6
2004-11-07 17:10:00,10.44,472.9,-8
2004-11-07 17:15:00,12.23,475.2,-9
2004-11-07 17:20:00,11.20,478.1,-8
2004-11-07 17:25:00,13.02,477.0,-8
2004-11-07 17:30:00,14.48,482.8,-7
2004-11-07 17:35:00,14.43,485.3,-4
2004-11-07 17:40:00,15.49,481.2,-3
2004-11-07 17:45:00,17.90,491.2,-5
2004-11-07 17:50:00,18.39,488.2,-7
2004-11-07 17:55:00,19.75,490.4,-5
2004-11-07 18:00:00,19.17,496.9,-3
2004-11-07 18:05:00,19.11,493.2,0
2004-11-07 18:10:00,19.24,494.5,0
2004-11-07 18:15:00,18.16,482.5,1
2004-11-07 18:20:00,16.95,469.1,3
2004-11-07 18:25:00,17.71,477.8,19
2004-11-07 18:30:00,20.84,483.9,50
2004-11-07 18:35:00,33.98,582.1,59
2004-11-07 18:40:00,30.85,577.9,69
2004-11-07 18:45:00,26.29,557.5,70
2004-11-07 18:50:00,37.31,592.1,72
2004-11-07 18:55:00,26.34,535.8,71
2004-11-07 19:00:00,24.03,525.4,71
2004-11-07 19:05:00,26.28,546.3,72
2004-11-07 19:10:00,24.25,552.7,70
2004-11-07 19:15:00,20.68,549.1,85
2004-11-07 19:20:00,13.27,653.3,92
2004-11-07 19:25:00,19.66,653.5,84
2004-11-07 19:30:00,14.35,650.1,88
2004-11-07 19:35:00,46.39,658.2,89
2004-11-07 19:40:00,49.85,652.1,75
2004-11-07 19:45:00,41.18,639.4,70
2004-11-07 19:50:00,29.70,640.1,60
2004-11-07 19:55:00,35.56,643.8,62
2004-11-07 20:00:00,20.94,653.4,58
2004-11-07 20:05:00,9.21,646.1,52
2004-11-07 20:10:00,6.33,662.5,55
2004-11-07 20:15:00,-21.04,640.0,55
2004-11-07 20:20:00,-16.92,644.4,50
2004-11-07 20:25:00,-6.33,639.2,45
2004-11-07 20:30:00,-25.56,638.1,42
2004-11-07 20:35:00,-27.66,631.0,28
2004-11-07 20:40:00,-17.96,653.0,16
2004-11-07 20:45:00,-26.00,651.8,1
2004-11-07 20:50:00,-29.65,647.1,-20
2004-11-07 20:55:00,-24.15,661.4,-33
2004-11-07 21:00:00,-13.13,650.7,-51
2004-11-07 21:05:00,-5.83,624.1,-55
2004-11-07 21:10:00,-2.90,623.0,-65
2004-11-07 21:15:00,-3.05,619.2,-73
2004-11-07 21:20:00,-2.18,618.0,-77
2004-11-07 21:25:00,-0.51,615.0,-79
2004-11-07 21:30:00,-4.58,611.5,-82
2004-11-07 21:35:00,-4.73,600.0,-82
2004-11-07 21:40:00,-2.69,616.0,-85
2004-11-07 21:45:00,-3.41,626.0,-80
2004-11-07 21:50:00,-13.11,630.7,-77
2004-11-07 21:55:00,-12.17,630.3,-76
2004-11-07 22:00:00,-4.79,649.8,-73
2004-11-07 22:05:00,1.95,637.1,-72
2004-11-07 22:10:00,-3.78,620.1,-74
2004-11-07 22:15:00,5.04,625.9,-81
2004-11-07 22:20:00,3.87,626.7,-81
2004-11-07 22:25:00,4.01,618.0,-80
2004-11-07 22:30:00,1.22,632.5,-78
2004-11-07 22:35:00,-3.93,658.2,-75
2004-11-07 22:40:00,-8.13,678.5,-72
2004-11-07 22:45:00,-8.85,711.1,-64
2004-11-07 22:50:00,-5.17,706.8,-66
2004-11-07 22:55:00,-5.17,689.2,-70
2004-11-07 23:00:00,-22.67,683.5,-75
2004-11-07 23:05:00,-35.84,682.9,-78
2004-11-07 23:10:00,-41.68,690.6,-83
2004-11-07 23:15:00,-41.77,709.2,-96
2004-11-07 23:20:00,-44.38,667.8,-114
2004-11-07 23:25:00,-48.71,683.6,-128
2004-11-07 23:30:00,-43.36,663.7,-139
2004-11-07 23:35:00,-44.34,659.6,-159
2004-11-07 23:40:00,-40.41,652.2,-176
2004-11-07 23:45:00,-36.81,648.6,-191
2004-11-07 23:50:00,-32.87,650.1,-193
2004-11-07 23:55:00,-28.55,646.3,-195
2004-11-08 00:00:00,-28.22,648.2,-177
2004-11-08 00:05:00,-27.63,640.3,-186
2004-11-08 00:10:00,-31.42,642.4,-199
2004-11-08 00:15:00,-33.30,620.6,-206
2004-11-08 00:20:00,-37.03,621.0,-202
2004-11-08 00:25:00,-39.31,651.4,-202
2004-11-08 00:30:00,-35.90,632.6,-204
2004-11-08 00:35:00,-45.15,645.6,-207
2004-11-08 00:40:00,-45.21,653.2,-203
2004-11-08 00:45:00,-44.53,,-204
2004-11-08 00:50:00,-44.65,646.0,-209
2004-11-08 00:55:00,-44.43,648.8,-210
2004-11-08 01:00:00,-41.41,619.7,-175
2004-11-08 01:05:00,-34.22,594.9,-161
2004-11-08 01:10:00,-38.81,624.2,-174
2004-11-08 01:15:00,-38.77,630.2,-180
2004-11-08 01:20:00,-35.88,630.1,-177
2004-11-08 01:25:00,-38.89,639.3,-189
2004-11-08 01:30:00,-40.97,641.8,-205
2004-11-08 01:35:00,-39.57,633.5,-217
2004-11-08 01:40:00,-39.02,631.9,-219
2004-11-08 01:45:00,-40.33,636.0,-218
2004-11-08 01:50:00,-40.08,641.6,-226
2004-11-08 01:55:00,-41.66,644.1,-231
2004-11-08 02:00:00,-41.89,642.3,-233
2004-11-08 02:05:00,-41.52,641.5,-234
2004-11-08 02:10:00,-43.22,639.2,-235
2004-11-08 02:15:00,-44.38,633.1,-238
2004-11-08 02:20:00,-45.03,633.5,-242
2004-11-08 02:25:00,-45.25,637.0,-243
2004-11-08 02:30:00,-45.35,644.7,-245
2004-11-08 02:35:00,-45.32,639.3,-247
2004-11-08 02:40:00,-44.76,634.0,-248
2004-11-08 02:45:00,-42.94,674.4,-239
2004-11-08 02:50:00,-45.45,651.2,-237
2004-11-08 02:55:00,-46.55,663.0,-243
2004-11-08 03:00:00,-47.59,652.0,-257
2004-11-08 03:05:00,-47.70,655.1,-263
2004-11-08 03:10:00,-46.07,662.2,-278
2004-11-08 03:15:00,-45.18,657.1,-280
2004-11-08 03:20:00,-44.61,659.8,-288
2004-11-08 03:25:00,-44.34,653.7,-296
2004-11-08 03:30:00,-44.52,653.3,-305
2004-11-08 03:35:00,-44.31,658.6,-315
2004-11-08 03:40:00,-43.63,656.7,-322
2004-11-08 03:45:00,-43.05,658.0,-334
2004-11-08 03:50:00,-42.79,653.3,-345
2004-11-08 03:55:00,-42.89,656.2,-354
2004-11-08 04:00:00,-41.97,651.1,-363
2004-11-08 04:05:00,-42.41,655.8,-368
2004-11-08 04:10:00,-42.75,666.7,-374
2004-11-08 04:15:00,-42.67,653.5,-379
2004-11-08 04:20:00,-42.34,667.0,-381
2004-11-08 04:25:00,-41.79,664.7,-382
2004-11-08 04:30:00,-41.57,644.0,-379
2004-11-08 04:35:00,-42.06,623.9,-369
2004-11-08 04:40:00,-40.29,630.8,-363
2004-11-08 04:45:00,-28.54,718.8,-365
2004-11-08 04:50:00,-25.27,742.7,-367
2004-11-08 04:55:00,-25.51,739.5,-370
2004-11-08 05:00:00,-25.33,736.3,-371
2004-11-08 05:05:00,-25.45,729.2,-374
2004-11-08 05:10:00,-24.92,739.7,-380
2004-11-08 05:15:00,-23.64,751.4,-384
2004-11-08 05:20:00,-22.07,734.7,-384
2004-11-08 05:25:00,-23.01,742.4,-375
2004-11-08 05:30:00,-23.41,734.6,-371
2004-11-08 05:35:00,-23.33,729.7,-371
2004-11-08 05:40:00,-22.36,729.1,-375
2004-11-08 05:45:00,-22.77,727.4,-383
2004-11-08 05:50:00,-22.31,722.2,-390
2004-11-08 05:55:00,-23.04,737.6,-393
2004-11-08 06:00:00,-23.19,748.4,-387
2004-11-08 06:05:00,-23.71,700.0,-383
2004-11-08 06:10:00,-24.21,693.9,-381
2004-11-08 06:15:00,-23.55,694.0,-382
2004-11-08 06:20:00,-23.64,694.4,-382
2004-11-08 06:25:00,-22.77,696.5,-377
2004-11-08 06:30:00,-22.60,703.7,-375
2004-11-08 06:35:00,-23.33,714.3,-375
2004-11-08 06:40:00,-22.63,713.2,-379
2004-11-08 06:45:00,-22.11,709.4,-370
2004-11-08 06:50:00,-21.58,713.2,-362
2004-11-08 06:55:00,-21.31,718.0,-362
2004-11-08 07:00:00,-21.46,716.7,-363
2004-11-08 07:05:00,-20.07,720.1,-359
2004-11-08 07:10:00,-19.30,722.3,-353
2004-11-08 07:15:00,-18.57,722.6,-347
2004-11-08 07:20:00,-17.30,715.1,-341
2004-11-08 07:25:00,-19.04,716.2,-336
2004-11-08 07:30:00,-18.87,717.0,-340
2004-11-08 07:35:00,-19.28,726.5,-343
2004-11-08 07:40:00,-18.93,720.3,-339
2004-11-08 07:45:00,-18.22,720.1,-332
2004-11-08 07:50:00,-18.00,716.2,-327
2004-11-08 07:55:00,-17.30,717.7,-325
2004-11-08 08:00:00,-16.73,714.7,-326
2004-11-08 08:05:00,-16.32,714.4,-325
2004-11-08 08:10:00,-15.33,709.8,-327
2004-11-08 08:15:00,-15.02,705.8,-325
2004-11-08 08:20:00,-13.83,708.0,-316
2004-11-08 08:25:00,-13.14,703.8,-313
2004-11-08 08:30:00,-12.77,693.7,-312
2004-11-08 08:35:00,-14.74,691.2,-312
2004-11-08 08:40:00,-13.69,686.6,-307
2004-11-08 08:45:00,-10.79,688.3,-306
2004-11-08 08:50:00,-12.02,686.6,-303
2004-11-08 08:55:00,-14.56,684.1,-301
2004-11-08 09:00:00,-14.25,683.4,-299
2004-11-08 09:05:00,-14.13,683.4,-302
2004-11-08 09:10:00,-13.43,681.0,-302
2004-11-08 09:15:00,-12.63,681.6,-299
2004-11-08 09:20:00,-12.65,682.0,-296
2004-11-08 09:25:00,-12.41,680.8,-293
2004-11-08 09:30:00,-11.77,681.1,-291
2004-11-08 09:35:00,-12.40,681.4,-291
2004-11-08 09:40:00,-12.86,680.5,-289
2004-11-08 09:45:00,-13.70,683.7,-286
2004-11-08 09:50:00,-15.55,677.5,-263
2004-11-08 09:55:00,-14.62,684.1,-245
2004-11-08 10:00:00,-12.94,679.8,-235
2004-11-08 10:05:00,-12.32,683.6,-231
2004-11-08 10:10:00,-12.31,684.2,-228
2004-11-08 10:15:00,-13.67,676.9,-227
2004-11-08 10:20:00,-12.38,681.7,-225
2004-11-08 10:25:00,-10.20,680.2,-221
2004-11-08 10:30:00,-9.73,680.3,-218
2004-11-08 10:35:00,-9.16,677.2,-215
2004-11-08 10:40:00,-8.92,681.9,-212
2004-11-08 10:45:00,-8.22,666.4,-211
2004-11-08 10:50:00,-8.06,663.8,-210
2004-11-08 10:55:00,-7.40,666.1,-211
2004-11-08 11:00:00,-6.45,671.3,-212
2004-11-08 11:05:00,-6.04,672.7,-211
2004-11-08 11:10:00,-5.83,670.8,-211
2004-11-08 11:15:00,-5.30,674.1,-212
2004-11-08 11:20:00,-4.34,675.0,-211
2004-11-08 11:25:00,-3.54,679.0,-209
2004-11-08 11:30:00,-2.55,680.4,-205
2004-11-08 11:35:00,-2.73,675.7,-205
2004-11-08 11:40:00,-2.61,673.1,-201
2004-11-08 11:45:00,-2.06,670.6,-195
2004-11-08 11:50:00,-1.93,678.4,-189
2004-11-08 11:55:00,-1.40,687.7,-185
2004-11-08 12:00:00,-1.32,686.9,-181
2004-11-08 12:05:00,-1.30,687.0,-178
2004-11-08 12:10:00,-0.33,688.7,-174
2004-11-08 12:15:00,-0.02,683.1,-173
2004-11-08 12:20:00,0.32,672.2,-171
2004-11-08 12:25:00,0.49,687.4,-169
2004-11-08 12:30:00,1.53,684.6,-168
2004-11-08 12:35:00,1.07,666.8,-166
2004-11-08 12:40:00,0.95,676.3,-165
2004-11-08 12:45:00,1.19,671.3,-165
2004-11-08 12:50:00,1.95,672.6,-165
2004-11-08 12:55:00,2.01,670.2,-164
2004-11-08 13:00:00,2.04,670.4,-163
2004-11-08 13:05:00,2.61,659.7,-163
2004-11-08 13:10:00,2.71,660.1,-162
2004-11-08 13:15:00,1.39,659.9,-161
2004-11-08 13:20:00,2.88,665.6,-161
2004-11-08 13:25:00,5.23,657.9,-158
2004-11-08 13:30:00,4.80,659.1,-155
2004-11-08 13:35:00,4.75,661.3,-153
2004-11-08 13:40:00,2.89,670.4,-153
2004-11-08 13:45:00,4.15,665.9,-153
2004-11-08 13:50:00,3.15,662.6,-154
2004-11-08 13:55:00,1.19,650.9,-157
2004-11-08 14:00:00,2.45,655.9,-158
2004-11-08 14:05:00,7.13,660.9,-155
2004-11-08 14:10:00,8.26,652.4,-153
2004-11-08 14:15:00,7.83,658.5,-153
2004-11-08 14:20:00,7.82,658.8,-152
2004-11-08 14:25:00,6.97,639.0,-151
2004-11-08 14:30:00,5.73,646.0,-150
2004-11-08 14:35:00,3.94,640.7,-150
2004-11-08 14:40:00,5.05,649.7,-147
2004-11-08 14:45:00,5.28,647.2,-145
2004-11-08 14:50:00,5.58,644.4,-143
2004-11-08 14:55:00,5.08,647.0,-143
2004-11-08 15:00:00,5.15,645.0,-142
2004-11-08 15:05:00,5.05,647.1,-143
2004-11-08 15:10:00,5.38,651.0,-142
2004-11-08 15:15:00,4.70,649.8,-142
2004-11-08 15:20:00,5.17,653.4,-140
2004-11-08 15:25:00,5.53,651.8,-139
2004-11-08 15:30:00,5.40,648.3,-137
2004-11-08 15:35:00,4.86,641.6,-137
2004-11-08 15:40:00,4.82,640.0,-135
2004-11-08 15:45:00,4.75,637.9,-136
2004-11-08 15:50:00,4.29,637.5,-135
2004-11-08 15:55:00,3.96,637.3,-134
2004-11-08 16:00:00,4.08,636.7,-134
2004-11-08 16:05:00,3.78,636.4,-133
2004-11-08 16:10:00,4.53,634.2,-133
2004-11-08 16:15:00,4.57,630.7,-132
2004-11-08 16:20:00,4.53,632.5,-132
2004-11-08 16:25:00,5.12,628.2,-133
2004-11-08 16:30:00,6.20,627.9,-133
2004-11-08 16:35:00,5.49,630.8,-133
2004-11-08 16:40:00,5.30,628.8,-132
2004-11-08 16:45:00,5.77,626.8,-132
2004-11-08 16:50:00,5.84,632.5,-131
2004-11-08 16:55:00,5.73,637.0,-130
2004-11-08 17:00:00,6.36,628.1,-128
2004-11-08 17:05:00,6.76,624.7,-128
2004-11-08 17:10:00,6.54,626.4,-128
2004-11-08 17:15:00,6.38,631.5,-127
2004-11-08 17:20:00,5.71,626.3,-125
2004-11-08 17:25:00,5.31,628.6,-124
2004-11-08 17:30:00,4.22,624.8,-123
2004-11-08 17:35:00,-4.47,631.5,-119
2004-11-08 17:40:00,-4.95,627.3,-117
2004-11-08 17:45:00,-4.63,626.9,-115
2004-11-08 17:50:00,-4.30,621.3,-114
2004-11-08 17:55:00,-3.52,629.9,-114
2004-11-08 18:00:00,-0.81,628.1,-114
2004-11-08 18:05:00,4.08,614.7,-116
2004-11-08 18:10:00,-1.18,613.2,-116
2004-11-08 18:15:00,-2.69,612.0,-117
2004-11-08 18:20:00,-2.92,632.8,-117
2004-11-08 18:25:00,-2.98,633.5,-118
2004-11-08 18:30:00,-2.15,636.5,-116
2004-11-08 18:35:00,-1.49,632.7,-116
2004-11-08 18:40:00,-4.45,632.5,-116
2004-11-08 18:45:00,-3.92,634.8,-115
2004-11-08 18:50:00,-5.04,638.0,-113
2004-11-08 18:55:00,-4.72,637.7,-114
2004-11-08 19:00:00,-4.82,632.6,-113
2004-11-08 19:05:00,-4.76,618.3,-113
2004-11-08 19:10:00,-4.96,619.8,-113
2004-11-08 19:15:00,-5.05,621.3,-113
2004-11-08 19:20:00,-5.14,616.9,-115
2004-11-08 19:25:00,-4.94,610.3,-115
2004-11-08 19:30:00,-4.72,604.9,-116
2004-11-08 19:35:00,-4.64,604.3,-116
2004-11-08 19:40:00,-4.28,603.7,-114
2004-11-08 19:45:00,-4.85,603.8,-116
2004-11-08 19:50:00,-4.93,603.9,-116
2004-11-08 19:55:00,-4.95,608.4,-115
2004-11-08 20:00:00,-4.79,602.5,-115
2004-11-08 20:05:00,-4.85,601.2,-114
2004-11-08 20:10:00,-4.63,598.9,-114
2004-11-08 20:15:00,-4.62,601.3,-113
2004-11-08 20:20:00,-4.39,596.2,-112
2004-11-08 20:25:00,-4.68,591.8,-113
2004-11-08 20:30:00,-4.86,601.6,-116
2004-11-08 20:35:00,-4.69,600.7,-115
2004-11-08 20:40:00,-4.59,596.1,-115
2004-11-08 20:45:00,-4.34,597.2,-115
2004-11-08 20:50:00,-4.26,593.5,-114
2004-11-08 20:55:00,-2.97,592.2,-116
2004-11-08 21:00:00,-4.04,595.7,-117
2004-11-08 21:05:00,-4.16,599.1,-117
2004-11-08 21:10:00,-4.94,604.8,-117
2004-11-08 21:15:00,-4.54,604.0,-112
2004-11-08 21:20:00,-3.99,605.3,-110
2004-11-08 21:25:00,-4.16,600.1,-110
2004-11-08 21:30:00,-3.83,601.7,-108
2004-11-08 21:35:00,-4.71,607.4,-108
2004-11-08 21:40:00,-5.05,611.3,-109
2004-11-08 21:45:00,-5.25,610.6,-110
2004-11-08 21:50:00,-5.30,604.0,-111
2004-11-08 21:55:00,-5.19,603.0,-114
2004-11-08 22:00:00,-5.26,608.2,-113
2004-11-08 22:05:00,-4.87,602.9,-110
2004-11-08 22:10:00,-4.41,600.5,-112
2004-11-08 22:15:00,-5.14,601.6,-113
2004-11-08 22:20:00,-5.38,600.8,-116
2004-11-08 22:25:00,-5.27,595.9,-119
2004-11-08 22:30:00,-5.02,587.8,-119
2004-11-08 22:35:00,-4.73,584.6,-120
2004-11-08 22:40:00,-4.79,587.3,-120
2004-11-08 22:45:00,-4.66,588.2,-119
2004-11-08 22:50:00,-4.74,588.2,-120
2004-11-08 22:55:00,-4.67,584.6,-120
2004-11-08 23:00:00,-4.79,590.2,-121
2004-11-08 23:05:00,-4.42,591.2,-123
2004-11-08 23:10:00,-4.67,589.5,-124
2004-11-08 23:15:00,-4.52,590.9,-123
2004-11-08 23:20:00,-4.53,590.2,-125
2004-11-08 23:25:00,-4.41,592.3,-125
2004-11-08 23:30:00,-4.53,592.2,-124
2004-11-08 23:35:00,-4.59,586.5,-123
2004-11-08 23:40:00,-4.36,593.2,-123
2004-11-08 23:45:00,-4.54,590.1,-124
2004-11-08 23:50:00,-4.71,591.6,-125
2004-11-08 23:55:00,-3.93,581.4,-124
2004-11-09 00:00:00,-3.92,576.3,-125
